TCS.NS_Return,TCS.NS_MA7,TCS.NS_MA21,TCS.NS_EMA21,TCS.NS_STD21,TCS.NS_RSI,Target_Reg,Target_Cls,Split,Date,Close,TCS_Return_3,TCS_Return_5,TCS_Return_10,TCS_Volatility_7,TCS_Volatility_14,TCS_Momentum_5,TCS_Momentum_10,TCS_BB_upper,TCS_BB_lower,TCS_BB_width,TCS_EMA12,TCS_EMA26,TCS_MACD,TCS_Signal,High,Low,H-L,H-PC,L-PC,TR,DM_plus,DM_minus,TCS_ADX,TCS_Stochastic,TCS_WilliamsR,TCS_CCI,TCS_Lag_1,TCS_Lag_2,TCS_Lag_3,TCS_Lag_5,TCS_Lag_10,TCS_MA7,TCS_STD7,TCS_MA21,TCS_STD21,TCS_MA50,TCS_STD50,TCS_RSI,NIFTY_Close,NIFTY_Return,NIFTY_MA7,NIFTY_MA21,NIFTY_RSI
0.0141944844251242,1629.7374616350446,1606.2115769159227,1615.1427286121504,30.75374111955648,65.78120117336307,1681.067138671875,0,Train,2018-01-01,0.0141944844251242,-0.4455884463339751,-1.1958728325130255,-1.487638359810426,9.19068299493744,6.840992963357315,-0.0169747982955353,-0.0211162595285464,0.03370911908840275,-0.02927627605235607,0.06298539514075882,0.0141944844251242,0.0141944844251242,0.0,0.0,0.01425646678486046,0.01414157322872937,0.00011489355613109042,0.014877012140214715,0.014873251165978381,0.00011489355613109042,0.0,0.0,10.646356046022705,-0.22464749766195982,-100.22464749766196,-51.84766724604843,0.0141944844251242,0.0141944844251242,0.0141944844251242,0.0141944844251242,0.0141944844251242,0.008557458685811484,0.0076406417093339545,0.0025640222867784,0.015430083513864217,0.000706875955696878,0.014751840504029577,34.522563894782564,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
-0.0006808805222672,1638.548967633929,1609.5515194847471,1621.135856799398,34.83008723831291,65.32735602380242,1708.810546875,1,Train,2018-01-02,-0.0006808805222672,-0.4455884463339751,-1.1958728325130255,-1.487638359810426,9.19068299493744,6.840992963357315,-0.0169747982955353,-0.0211162595285464,0.03370911908840275,-0.02927627605235607,0.06298539514075882,0.01190596674091014,0.013092605540132245,-0.0011866387992221054,-0.0002373277598444211,-0.0006825277150905158,-0.0006787667408541801,-3.7609742363357065e-06,0.014877012140214715,0.014873251165978381,0.014877012140214715,0.0,0.01482033996958355,10.646356046022705,-0.22464749766195982,-100.22464749766196,-51.84766724604843,0.0141944844251242,0.0141944844251242,0.0141944844251242,0.0141944844251242,0.0141944844251242,0.008557458685811484,0.0076406417093339545,0.0025640222867784,0.015430083513864217,0.000706875955696878,0.014751840504029577,34.522563894782564,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
0.0165034504362768,1652.1479666573662,1613.3861316499256,1629.106283169907,40.899492988622704,78.97176149336009,1722.2581787109375,1,Train,2018-01-03,0.0165034504362768,-0.4455884463339751,-1.1958728325130255,-1.487638359810426,9.19068299493744,6.840992963357315,-0.0169747982955353,-0.0211162595285464,0.03370911908840275,-0.02927627605235607,0.06298539514075882,0.012613271924812703,0.013345260717624433,-0.0007319887928117306,-0.000336259966437883,0.016545595548511552,0.01644262647499765,0.0001029690735139012,0.017226476070778752,0.01712350699726485,0.017226476070778752,0.01722812326360207,0.0,10.646356046022705,-0.22464749766195982,-100.22464749766196,-51.84766724604843,-0.0006808805222672,0.0141944844251242,0.0141944844251242,0.0141944844251242,0.0141944844251242,0.008557458685811484,0.0076406417093339545,0.0025640222867784,0.015430083513864217,0.000706875955696878,0.014751840504029577,34.522563894782564,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
0.0078695861636213,1670.8557303292412,1618.8024727957588,1637.574637310001,47.25922851960871,88.09928059985467,1739.481201171875,1,Train,2018-01-04,0.0078695861636213,-0.4455884463339751,-1.1958728325130255,-1.487638359810426,9.19068299493744,6.840992963357315,-0.0169747982955353,-0.0211162595285464,0.03370911908840275,-0.02927627605235607,0.06298539514075882,0.011883474115398642,0.012939655195105683,-0.001056181079707041,-0.0004802441890917146,0.007905329541831986,0.00785353899499001,5.179054684197569e-05,0.008598120894444812,0.008649911441286788,0.008649911441286788,0.0,0.00858908748000764,10.646356046022705,-0.22464749766195982,-100.22464749766196,-51.84766724604843,0.0165034504362768,-0.0006808805222672,0.0141944844251242,0.0141944844251242,0.0141944844251242,0.008557458685811484,0.0076406417093339545,0.0025640222867784,0.015430083513864217,0.000706875955696878,0.014751840504029577,34.522563894782564,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
0.010000255869784,1688.8786446707588,1625.970203218006,1646.8388703883531,53.50817902581784,86.50846330688785,1734.6448974609375,0,Train,2018-01-05,0.010000255869784,-15.687240334743441,-1.1958728325130255,-1.487638359810426,9.19068299493744,6.840992963357315,-0.0169747982955353,-0.0211162595285464,0.03370911908840275,-0.02927627605235607,0.06298539514075882,0.011593748231457927,0.012721921911748521,-0.0011281736802905944,-0.0006098300873314906,0.010023681578645955,0.00996547928013257,5.820229851338614e-05,0.0021540954150246552,0.002095893116511269,0.0021540954150246552,0.002118352036813969,0.0,10.646356046022705,-0.22464749766195982,-100.22464749766196,-51.84766724604843,0.0078695861636213,0.0165034504362768,-0.0006808805222672,0.0141944844251242,0.0141944844251242,0.008557458685811484,0.0076406417093339545,0.0025640222867784,0.015430083513864217,0.000706875955696878,0.014751840504029577,34.522563894782564,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
-0.0027803138704111,1703.877580915179,1632.0590239025298,1654.8212364858607,58.277726580366696,84.4799979533281,1760.31005859375,1,Train,2018-01-06,-0.0027803138704111,-1.168468641218178,-1.1958728325130255,-1.487638359810426,9.19068299493744,6.840992963357315,-0.0169747982955353,-0.0211162595285464,0.03370911908840275,-0.02927627605235607,0.06298539514075882,0.009382354061939614,0.011573608150107067,-0.0021912540881674526,-0.0009261148874986831,-0.002788836779002061,-0.0027703973462370607,-1.8439432765000353e-05,0.012789092648786062,0.01277065321602106,0.012789092648786062,0.0,0.01273587662636963,10.646356046022705,-0.22464749766195982,-100.22464749766196,-51.84766724604843,0.010000255869784,0.0078695861636213,0.0165034504362768,0.0141944844251242,0.0141944844251242,0.008557458685811484,0.0076406417093339545,0.0025640222867784,0.015430083513864217,0.000706875955696878,0.014751840504029577,34.522563894782564,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
0.0147956282985524,1718.3977922712054,1639.5453520275298,1664.4111294047598,64.17104480334595,84.60497904159573,1767.18212890625,1,Train,2018-01-07,0.0147956282985524,0.880102459129056,-22.73013886384329,-1.487638359810426,9.19068299493744,6.840992963357315,0.0154765088208196,-0.0211162595285464,0.03370911908840275,-0.02927627605235607,0.06298539514075882,0.010215165482956966,0.011812276309251166,-0.0015971108262942003,-0.0010603140752577865,0.014842911076212472,0.014736011582502219,0.00010689949371025381,0.01762322494662357,0.017516325452913317,0.01762322494662357,0.017631747855214534,0.0,10.646356046022705,-0.22464749766195982,-100.22464749766196,-51.84766724604843,-0.0027803138704111,0.010000255869784,0.0078695861636213,-0.0006808805222672,0.0141944844251242,0.008557458685811484,0.0076406417093339545,0.0025640222867784,0.015430083513864217,0.000706875955696878,0.014751840504029577,34.522563894782564,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
0.0039038976565242,1730.5363071986608,1647.625011625744,1673.7539475412589,69.10559896873234,84.70758439281018,1748.941162109375,0,Train,2018-01-08,0.0039038976565242,-0.6096202229865022,-0.7634496088198073,-1.487638359810426,9.19068299493744,6.840992963357315,-0.0125995527797526,-0.0211162595285464,0.03370911908840275,-0.02927627605235607,0.06298539514075882,0.00924420120196731,0.011226470483123243,-0.0019822692811559336,-0.001244705116437416,0.003920490485417686,0.00389087382680297,2.961665861471582e-05,0.010875137813134714,0.01090475447174943,0.01090475447174943,0.0,0.01084513775569925,10.646356046022705,-0.22464749766195982,-100.22464749766196,-51.84766724604843,0.0147956282985524,-0.0027803138704111,0.010000255869784,0.0165034504362768,0.0141944844251242,0.007087374861725772,0.007360117529646296,0.0025640222867784,0.015430083513864217,0.000706875955696878,0.014751840504029577,34.522563894782564,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
-0.0103220638656892,1740.2325962611608,1654.7715425037202,1680.589148865633,71.52848126044707,77.66304554646004,1752.7587890625,1,Train,2018-01-09,-0.0103220638656892,2.7125534550395813,-2.3116399834854033,-1.487638359810426,9.05687837875012,6.840992963357315,-0.018191650029310502,-0.0211162595285464,0.03370911908840275,-0.02927627605235607,0.06298539514075882,0.006234006576174001,0.00963028275358158,-0.0033962761774075784,-0.0016750193286314485,-0.010365533674316887,-0.010295097370705658,-7.043630361122828e-05,0.014269431330841086,0.014198995027229858,0.014269431330841086,0.0,0.014185971197508628,10.646356046022705,-0.22464749766195982,-100.22464749766196,-51.84766724604843,0.0039038976565242,0.0147956282985524,-0.0027803138704111,0.0078695861636213,0.0141944844251242,0.005710062955522627,0.00961328792856653,0.0025640222867784,0.015430083513864217,0.000706875955696878,0.014751840504029577,34.522563894782564,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
0.0021828218329087,1746.5109165736608,1663.954334077381,1687.1500252471665,71.11975555786735,79.95970135052518,1740.6265869140625,0,Train,2018-01-10,0.0021828218329087,-0.852468459678575,-0.7817234017477347,-1.487638359810426,2.2880967014144016,6.840992963357315,-0.0078174340368753,-0.0211162595285464,0.03370911908840275,-0.02927627605235607,0.06298539514075882,0.0056107473849024165,0.009078618981679885,-0.0034678715967774686,-0.0020335897822606527,0.002188436090288175,0.002175512444501836,1.2923645786339089e-05,0.012510499955977375,0.012497576310191036,0.012510499955977375,0.012553969764605061,0.0,10.646356046022705,-0.22464749766195982,-100.22464749766196,-51.84766724604843,-0.0103220638656892,0.0039038976565242,0.0147956282985524,0.010000255869784,0.0141944844251242,0.0036642588693271854,0.008377935753104084,0.0025640222867784,0.015430083513864217,0.000706875955696878,0.014751840504029577,34.522563894782564,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
