RELIANCE.NS_Return,RELIANCE.NS_MA7,RELIANCE.NS_MA21,RELIANCE.NS_EMA21,RELIANCE.NS_STD21,RELIANCE.NS_RSI,Target_Reg,Target_Cls,Split,Date,RELIANCE_Return_3,RELIANCE_Return_5,RELIANCE_Return_10,RELIANCE_Volatility_7,RELIANCE_Volatility_14,RELIANCE_Momentum_5,RELIANCE_Momentum_10,RELIANCE_BB_upper,RELIANCE_BB_lower,RELIANCE_BB_width,NIFTY_Close,NIFTY_Return,NIFTY_MA7,NIFTY_MA21,NIFTY_RSI
0.0025134700639144,569.8591570172991,547.6048801967075,547.9288513229633,23.065779860932487,56.07830637382618,544.382080078125,0,Train,2019-01-11,0.01293483360792691,0.03162566230278352,0.039112346052802005,0.0034084380045740544,0.006815608930257848,17.469682965959805,21.4495849609375,575.7014080693274,536.1537816628155,39.54762640651188,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0256285045052012,565.6219656808036,549.6070207868304,547.6064175734325,20.63691005123788,45.5055467259591,553.3868408203125,1,Train,2019-01-12,-0.0038208285587308932,0.014539368138756892,0.036428424816828064,0.006131263124459573,0.006815608930257848,8.10593087332586,19.88050188337047,576.4023053286365,537.0686128726285,39.333692456008066,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0165412512125586,562.6298828125,551.9056120372954,548.1319105958761,17.946533174546538,49.72064137218663,542.558837890625,0,Train,2019-01-13,-0.011975651630569795,8.466953919028519e-05,0.03190673826575008,0.00704326268917935,0.006815608930257848,0.047633579799139625,17.396615164620584,576.3002159559687,538.0775366625066,38.22267929346208,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0195667878795899,556.9030064174107,553.7192876906622,547.6252676226715,14.508384828194288,48.34415679679996,540.780029296875,0,Train,2019-01-14,-0.02273570660459734,-0.019176748487304662,0.01859647973436096,0.0077900877227489364,0.006815608930257848,-10.88839285714289,10.1673583984375,575.5306740384752,538.8062400240248,36.72443401445048,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0032785542682627,552.1830008370536,554.391607375372,547.0029732294172,13.482697966025691,51.00755373484585,548.8956298828125,1,Train,2019-01-15,-0.023759623315856127,-0.030321235595441753,0.00489018016368048,0.00712624686309763,0.006815608930257848,-17.26640973772328,2.6871337890625,574.7166779844468,538.9555085854937,35.76116939895314,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0150072120756556,549.4291643415179,554.3206758045014,547.1750329251804,13.508722447436377,57.05943315956858,554.4762573242188,1,Train,2019-01-16,-0.02346252638589641,-0.035850950930952696,-0.005359098695545184,0.004823857437628742,0.0068230864993864635,-20.42999267578125,-2.960309709821445,574.03998236079,538.7063380912189,35.333644269571096,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0101670101519986,549.0257742745536,554.5694841657366,547.8387805978202,13.45870921566226,53.87477285628576,548.0061645507812,0,Train,2019-01-17,-0.014144711111422792,-0.02934149027659172,-0.01522872886670612,0.003990654288025319,0.006820104115272454,-16.59619140625,-8.49026053292414,573.4141248505274,538.4677972542521,34.946327596275296,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0116688364704031,547.4979771205357,554.6975940522693,547.8539973208167,13.378789122054489,46.4314955230543,547.9839477539062,0,Train,2019-01-18,-0.008484548979986517,-0.026894955554657485,-0.026812563198960637,0.0032817749185962046,0.0068408532719615445,-15.131905691964334,-15.084272112165195,572.884339872565,538.0594729064529,34.82486696611204,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-4.054114408225118e-05,548.0125296456473,554.3767874581473,547.8658109965521,13.458735485279725,35.75589425767784,542.62548828125,0,Train,2019-01-19,-0.0025783754991753893,-0.01596413858304757,-0.034834746799928595,0.003992405183813127,0.0066998886548237414,-8.89047677176336,-19.77886962890625,572.343807660243,537.8148075667895,34.52900009345353,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0097784971523703,546.4751935686384,553.8315168108259,547.3894180224338,13.70129584786642,33.578952026907416,544.0707397460938,1,Train,2019-01-20,-0.0046456483928926096,-0.010336803667919447,-0.04034461460404237,0.0040209443608747175,0.006541329682145404,-5.707807268415195,-22.974217006138474,571.8880576004746,537.41014622207,34.47791137840454,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.002663441906169,546.691179547991,553.7034069242932,547.087719997312,13.783045262042773,28.48994355266321,547.4280395507812,1,Train,2019-01-21,-0.0014736083168522818,-0.0049833262797548405,-0.04065562022477909,0.0032982122186735693,0.005892214704906596,-2.7379847935268344,-23.167977469308084,571.9495757549578,537.1767888167499,34.7727869382079,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0061707045783316,547.6408952985491,554.1353817894345,547.1186581385365,13.415257801668565,34.327889743197574,545.20458984375,0,Train,2019-01-22,-0.0006781493615455325,-0.002522429803654136,-0.0317899082306885,0.002428606371891417,0.005170805866004633,-1.3848789760044156,-17.981070382254416,571.8614379286081,537.4548697932111,34.40656813539704,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0040616291939591,547.1136038643973,554.7780558268229,546.9446519299195,12.584713573476211,35.78305660542736,550.3629760742188,1,Train,2019-01-23,0.0011682328919451201,-0.0007020542033048249,-0.0275781280413675,0.0017607486266244222,0.004078982435551282,-0.3843732561383604,-15.516278948102695,571.7580002554747,537.7463410879963,34.011659167478456,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0094613771170692,546.5259922572544,555.0003923688616,547.2554086703103,12.456792143798992,45.37916869270513,562.4361572265625,1,Train,2019-01-24,-0.00030215832432711753,-0.002712597446182685,-0.018633431747679285,0.001769668543465874,0.0037897098458066006,-1.4865373883928896,-10.37701416015625,571.7685695234555,537.7148062438436,34.053763279611985,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0219367611507275,548.587419782366,555.3148513067337,548.6354767208787,12.561757442303056,52.17846924457474,564.8596801757812,1,Train,2019-01-25,0.0017283670594046008,0.0038651822417303805,-0.006511575056162511,0.002147172682180307,0.004091244755037854,2.112226213727695,-3.5955810546875,571.7867980370125,537.6057330037241,34.181065033288405,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0043089743041582,550.9982386997768,554.8775780087426,550.110404307688,12.025642569730906,63.86626097608756,563.4589233398438,0,Train,2019-01-26,0.007100234408249806,0.007878413467996559,0.002855826483363799,0.002658637272080246,0.004257550603580449,4.307059151785779,1.5690743582589448,571.7680190114265,537.485388494154,34.28263051727254,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0024798315140879,553.9744437081473,554.3598400297619,551.323906037884,11.361953977861154,57.60321782520353,579.912353515625,1,Train,2019-01-27,0.013628723164893497,0.01156514873883796,0.009013546659321303,0.002623606573026581,0.004544358875173242,6.333548409598166,4.94866943359375,571.5383544800413,537.3608939156061,34.17746056443525,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0292007624588768,559.0946742466518,554.2296200706845,553.9228558085877,11.032436120650775,75.99008639580354,592.0299072265625,1,Train,2019-01-28,0.01915329095307028,0.02189868849472809,0.02118126022511868,0.0036708212971411015,0.004523110301483276,11.98107038225453,11.596697126116169,571.0834269066298,537.4670639904126,33.61636291621721,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0208954915988197,565.4663696289062,555.0967552548364,557.3871332102217,13.159746555424825,81.17395649713906,599.12255859375,1,Train,2019-01-29,0.026258034804740538,0.03465594983584319,0.03184934474864076,0.004694971570912423,0.004676215682277089,18.940377371651834,17.453839983258945,570.6017536058621,537.7162343266154,32.88551927924664,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0119802247835989,573.1689365931919,556.570568266369,561.1812627905424,16.1016468249095,80.93672039590918,596.565673828125,0,Train,2019-01-30,0.034648697431892694,0.04480875048242594,0.04884712671079505,0.005040473580056763,0.005237357194124128,24.58151681082586,26.693743024553555,571.5809178408107,537.1090226935086,34.47189514730212,10651.7998046875,-3.758759858607519e-05,10652.0,10652.0,0.0
-0.0042677157268563,579.7693219866071,558.4403628394717,564.3980274303226,18.317912352223573,76.92752844483354,587.7164306640625,0,Train,2019-01-31,0.03697879570720852,0.052216289029749285,0.06050608401248647,0.003938544509113696,0.005571171354892027,28.771083286830276,33.078142438616055,574.371382895299,535.309574135951,39.06180875934797,10830.9501953125,0.016818790618479573,10711.650065104166,10711.650065104166,99.77700424235832
-0.0148336445630159,583.3807896205357,559.8220621744791,566.5178822697534,19.40083458690517,74.65487278324684,600.345458984375,1,Train,2019-02-01,0.03168078767157456,0.05308249549482946,0.06526155118949384,0.003538387005315418,0.005249259408615493,29.40634591238836,35.739894321986526,578.6445467577341,532.8122926674891,45.83225409024499,10893.650390625,0.005788983808607595,10757.150146484375,10757.150146484375,99.83472073851611
0.0214883022855816,588.4501865931919,562.4869849795386,569.5931165165372,20.95526450626455,78.10930732881124,612.1295776367188,1,Train,2019-02-02,0.02666098775489978,0.05250544084701758,0.07555392963513285,0.002967682810369183,0.005247053042253897,29.35551234654008,41.33658272879461,584.1029571966953,529.9359126065972,54.16704459009816,10893.650390625,0.005788983808607595,10757.150146484375,10757.150146484375,99.83472073851611
0.019628896123041,595.4031372070312,565.2842581612723,573.4600675274628,23.45177723568096,84.90396127186871,611.6404418945312,0,Train,2019-02-03,0.026965578597456963,0.05294172949272191,0.08943242525008754,0.0024586264674740363,0.0049994403223216225,29.936767578125,48.877144949776834,591.0081564574936,526.8807264247608,64.12743003273272,10893.650390625,0.005788983808607595,10757.150146484375,10757.150146484375,99.83472073851611
-0.000799072222708,599.9357212611607,568.5738583519345,576.9310106517418,24.904735790981302,84.26155171688112,596.6546630859375,0,Train,2019-02-04,0.028377574193681143,0.046699642913423434,0.09360094604277536,0.0026515707142401976,0.004724336961143847,26.76678466796875,51.34830147879461,598.0498932296649,524.6142616950002,73.43563153466471,10912.25,0.0017073807867935553,10788.1701171875,10788.1701171875,99.84650575977777
-0.0245009613199805,600.5964006696429,571.2345551990327,578.7240699639414,24.77123987145549,72.32760744688214,588.9614868164062,0,Train,2019-02-05,0.020641023408915826,0.03592304368860155,0.09001510075042307,0.004220426558979155,0.004778174661698031,20.82707868303578,49.598161969866055,604.082200433513,523.6986781239648,80.3835223095482,10934.349609375,0.0020252110586724825,10812.533365885416,10812.533365885416,99.85849431043587
-0.0128938509082315,599.1448189871652,573.1424531482514,579.6547442232563,24.50618437189868,68.90851651148549,607.9939575195312,1,Train,2019-02-06,0.006284282944301722,0.02702185201690188,0.08153873484968055,0.005292240635969813,0.004967844416852983,15.76402936662953,45.17037527901789,608.8708073387974,523.9219756899414,84.94883164885596,11062.4501953125,0.011715428033110209,10848.235770089286,10848.235770089286,99.90259339155556
0.0323153060584722,600.7774309430804,575.6909150623139,582.2310363410994,25.239724759903844,72.23744662170628,599.98974609375,0,Train,2019-02-07,0.0014029997749598344,0.020948662487910052,0.07455402209401063,0.004894030034421838,0.00461205878445626,12.327244349888474,41.682756696428555,613.1949235101876,524.9258049008057,88.26911860938185,11069.400390625,0.0006282690714798367,10907.83579799107,10875.88134765625,99.90421299292345
-0.0131649522610989,602.53076171875,578.1663237072173,583.8454645004313,24.93609962542062,64.9601631598706,604.77001953125,1,Train,2019-02-08,0.0032207336689835664,0.011971089949498026,0.06554658964805937,0.004927490353526787,0.004660447219652891,7.12762451171875,37.06439208984375,617.1641653531257,526.4083862651779,90.75577908794776,10943.599609375,-0.011364733121095205,10949.521484375,10883.405598958334,76.79279809931884
0.0079672585550372,603.162841796875,580.8704223632812,585.7476967759602,24.575808189673484,65.60598300430405,618.9332885742188,1,Train,2019-02-09,0.006706263131010859,0.005379110496921857,0.052329955949743656,0.004721602651645101,0.004870553008832183,3.2271205357143344,29.993905203683084,620.4214617491912,528.8198546919361,91.60160705725502,10943.599609375,-0.011364733121095205,10949.521484375,10883.405598958334,76.79279809931884
0.0234192644899073,604.1348005022321,584.5041271391369,588.76456875762,24.27780235771524,69.72334558105501,617.9771728515625,0,Train,2019-02-10,0.005588374972544274,0.005891476919681837,0.04202616039105944,0.0030053044401491297,0.005038328557512505,3.5383998325892208,24.365478515625,623.1233460411444,531.862332495407,91.26101354573734,10943.599609375,-0.011364733121095205,10949.521484375,10883.405598958334,76.79279809931884
-0.0015447799307398,605.0400477818081,588.0234810965402,591.4202600388875,23.46669642468729,65.20963382001898,611.5292358398438,0,Train,2019-02-11,0.004164577516175605,0.009839405445595917,0.03712713642038312,0.0017630526016216177,0.005105875394628485,5.89522879464289,21.65925816127242,625.3028902506989,535.4227035341784,89.88018671652048,10888.7998046875,-0.005007475295473629,10957.785714285714,10883.94501953125,69.76269560564336
-0.0104339404349932,607.1649867466518,591.0759190150669,593.2483487480653,22.048336140568733,58.16115338299691,601.6795043945312,0,Train,2019-02-12,0.006635264430173038,0.010632150068527801,0.03180354187974421,0.0019619752580873943,0.004854177806061723,6.387555803571445,18.71480015345992,626.9560388006942,539.7746932724087,87.18134552828542,10831.400390625,-0.005271417887377283,10948.892857142857,10879.168235085228,63.65853113904831
-0.0161067220797471,608.9818464006696,593.7652006603423,594.0148174431986,19.466590306454,51.04603053721021,602.0574951171875,1,Train,2019-02-13,0.00802311983088555,0.010706647845692752,0.022805908039609246,0.0009297777423427788,0.004208048233182039,6.45108468191961,13.57870919363836,627.8586923512131,545.1176251362311,82.74106721498197,10831.400390625,-0.005271417887377283,10948.892857142857,10879.168235085228,63.65853113904831
0.0006282260238141,608.1337803431919,596.2268444242932,594.7459699590157,16.787969384485947,52.28744910452436,591.095947265625,0,Train,2019-02-14,0.005113269068264259,0.008241453554247657,0.01366489574049301,0.0016564421197429891,0.003920797641837443,4.970938546316916,8.19805908203125,627.8115558546828,551.1193976888438,76.69215816583892,10746.0498046875,-0.007879921603800577,10925.149972098214,10868.075032552084,56.329629161265856
-0.0182068123733413,606.8632376534598,597.5915963309152,594.414149714162,14.970170978227866,51.383292761409095,593.4083862304688,1,Train,2019-02-15,-0.0004969803921153204,0.004516272111719788,0.010434356544311019,0.0020883779838313794,0.004089765952954181,2.728437151227695,6.266836983816916,626.7517839409699,557.7656694979252,68.9861144430447,10724.400390625,-0.002014639281967212,10895.1572265625,10857.02313701923,54.73133046551126
0.0039121211633084,605.2401471819196,598.9510585239956,594.32271667019,13.018122766671423,46.8986120062848,592.0520629882812,0,Train,2019-02-16,-0.006144188436592923,0.0003307209181360182,0.010173380460934967,0.00251264255354475,0.003963211342667508,0.20009940011152594,6.095328194754416,624.6384134805894,565.0056103056827,59.63280317490671,10724.400390625,-0.002014639281967212,10895.1572265625,10857.02313701923,54.73133046551126
-0.0022856489285622,601.3999720982143,600.3126366024926,594.1162936081982,10.340220245946355,40.10086018243668,598.9003295898438,1,Train,2019-02-17,-0.011072906098354651,-0.009494972164531323,0.0010362259350467085,0.0035203759763420784,0.003448580217470347,-5.7650146484375,0.6225411551339448,621.646851154468,572.2277024169604,49.41914873750761,10724.400390625,-0.002014639281967212,10895.1572265625,10857.02313701923,54.73133046551126
0.0115670006569981,598.6747087751116,601.2168259393601,594.551205970166,9.23866178153586,44.089186360506,597.2549438476562,0,Train,2019-02-18,-0.013493203032054701,-0.016925196845320345,-0.006399761121969605,0.0036447080430276287,0.0030906792414231287,-10.30713762555797,-3.8560529436383604,618.373465970978,578.8219215150709,39.551544455907106,10640.9501953125,-0.00778133902809619,10834.942940848214,10841.58935546875,49.3354607818027
-0.002747344860061,596.6355242047991,601.4656372070312,594.7970003226652,9.047249351487777,50.31784720969901,595.9431762695312,0,Train,2019-02-19,-0.014216874107219724,-0.018907445220201158,-0.010821816497565417,0.0029246808621564346,0.003184132967857367,-11.498256138392776,-6.52731759207586,615.5812791331266,583.9607671140832,31.620512019043417,10604.349609375,-0.0034395975233135756,10768.507114955357,10825.773372395834,47.29061261052038
-0.0021963277016583,595.8160487583706,601.3142380487351,594.9011981360167,9.114769931738063,53.96471862102049,597.5438842773438,1,Train,2019-02-20,-0.009284874624057804,-0.018203753679008616,-0.01376969467235778,0.0018151729733414906,0.0031469968964375687,-11.04718889508922,-8.318751743861526,613.4699426776924,587.6767762466936,25.79316643099878,10735.4501953125,0.012362906803977669,10738.771484375,10820.128173828125,54.125781970981095
0.0026860077798567,595.1712472098214,601.3608194986979,595.1414423306828,9.091759337755867,42.60077166949589,616.3095703125,1,Train,2019-02-21,-0.005852028679244281,-0.01663620633723706,-0.016310987360535156,0.0018673312486796965,0.00301869803169893,-10.068899972098166,-9.86880057198664,611.5923592224344,590.7334054608805,20.85895376155395,10789.849609375,0.005067269008080633,10724.6357421875,10818.34708180147,47.688383532691745
0.0314046993516652,598.773193359375,602.7223975771949,597.0658176017571,9.087259678239503,60.02724092619149,598.2554931640625,0,Train,2019-02-22,0.0035828727386371106,-0.004367773296820809,-0.0138212735754778,0.00395241109870869,0.003397276507891642,-2.6267787388393344,-8.391793387276834,610.3295112166038,593.0285541433293,17.300957073274503,10791.650390625,0.00016689586186968697,10718.95717075893,10816.863932291666,43.84133513212639
-0.029293845200689,599.4656372070312,602.6228753952753,597.173969925603,9.125955208082605,46.55866842579732,606.4820556640625,1,Train,2019-02-23,0.006125361101410487,0.0013211321947068644,-0.01562642507306744,0.004091478925645492,0.0034010199904709777,0.7909284319196104,-9.51620919363836,610.0916933429149,593.6726220170182,16.419071325896766,10791.650390625,0.00016689586186968697,10718.95717075893,10816.863932291666,43.84133513212639
0.0137509184520667,601.5270647321429,602.3539457775298,598.0201595381902,8.912514426672224,42.98241691256754,617.8882446289062,1,Train,2019-02-24,0.010678972736196002,0.008198540530859777,-0.0108639181453144,0.003763283823962524,0.003518579312433648,4.89154052734375,-6.606715611049026,610.1225312845494,593.8009184224819,16.321612862067468,10791.650390625,0.00016689586186968697,10718.95717075893,10816.863932291666,43.84133513212639
0.0188071334647397,604.2396240234375,602.6514601934524,599.8263490918916,9.332402925839334,49.95516131156703,610.2841796875,0,Train,2019-02-25,0.009129384422494669,0.014137879103157669,-0.004323237044588368,0.0034747106095337978,0.0037232468617684725,8.423575265066916,-2.623613630022305,610.3389445875648,593.948827454846,16.390117132718842,10880.099609375,0.008196078963680797,10738.107142857143,10820.192125822368,48.209791822095
-0.0123065376425361,606.1009434291294,603.3004847935268,600.7770609642196,9.368366525624632,49.37946223507975,619.3556518554688,1,Train,2019-02-26,0.011068701540613235,0.018363952006328788,0.0014222391743472507,0.0028015433405033305,0.003692804579708437,10.92969621930797,0.8607962472098052,610.7410902461709,594.2422942404364,16.498796005734448,10835.2998046875,-0.004117591409631749,10753.949916294643,10820.947509765625,44.620667050650916
0.0148643410232489,609.4455827985491,604.7478259858631,602.466023772515,9.390145436840164,58.878695496485385,619.3556518554688,0,Train,2019-02-27,0.013164026243660976,0.01782375957630533,0.013378136138358254,0.002509877737662612,0.003911726873974854,10.67238943917414,8.045610700334805,611.6899909773896,594.1602086947643,17.52978228262532,10806.650390625,-0.002644081343287419,10777.621372767857,10820.266694568452,34.425246964891556
0.0,612.5615495954241,605.2888590494791,604.001444507329,9.90000197199126,58.72195116546881,624.8030395507812,1,Train,2019-02-28,0.013772558503485133,0.02184597677593003,0.02319597039388044,0.0016907739139697521,0.004107212077864473,13.09591238839289,13.8868408203125,613.1878468833869,593.6654315764346,19.522415306952325,10792.5,-0.0013094150466157473,10804.5,10826.94763764881,33.28704369537489
0.0087952498358465,613.77490234375,606.4704444521949,605.8924986021882,10.685514489453292,67.99624861587873,626.4928588867188,1,Train,2019-03-01,0.012661189522662264,0.020361241130623098,0.028726714122150776,0.0016156041062664855,0.004051513936803151,12.24783761160711,17.13937813895086,614.7565770271459,593.1579074873629,21.59866953978303,10863.5,0.006578642575862936,10822.79282924107,10837.028599330357,44.822928527606585
0.0027045632446864,617.8088117327009,607.504865373884,607.7652586280547,11.53069701591065,67.78205261106729,615.8427124023438,0,Train,2019-03-02,0.013722683649208145,0.02245663337817949,0.0369120016491018,0.0015789256637212218,0.004189909972956108,13.56918770926336,21.992762974330276,617.0925947517891,592.1892908857666,24.903303866022497,10863.5,0.006578642575862936,10822.79282924107,10837.028599330357,44.822928527606585
-0.0169996294982521,619.1460484095982,607.3576950799851,608.4995726075355,11.396480747746486,61.62543634233576,597.4327392578125,0,Train,2019-03-03,0.010749121975616838,0.02152299071943964,0.04028218989437282,0.0017600124664114277,0.003533708830532699,13.04510498046875,23.97480119977672,619.3893877302401,591.3030979700948,28.08628976014529,10863.5,0.006578642575862936,10822.79282924107,10837.028599330357,44.822928527606585
-0.0298939530723936,616.2238333565848,606.379388718378,607.4934968484697,11.320839541583885,49.35566008865603,577.8443603515625,0,Train,2019-03-04,0.003989949741319387,0.011121994726600803,0.02914399006292223,0.0037564803874984907,0.0035610709446844842,6.778250558035666,17.450639997209805,620.6504344412627,590.9479359200653,29.702498521197413,10863.5,0.006578642575862936,10822.79282924107,10837.028599330357,44.822928527606585
-0.0327875886590757,611.5895734514509,604.7753470284598,604.7981208032962,12.839242836794057,42.63781454282978,558.7230834960938,0,Train,2019-03-05,-0.010066606631601083,-0.0015867403767265698,0.02022457250578391,0.005406421146164016,0.004166244570456457,-0.9719761439732792,12.12393624441961,620.943371316761,590.9157717496452,30.027599567115885,10987.4501953125,0.011409784628572783,10851.021484375,10844.480980282739,55.85288582764758
-0.0330907042924764,602.9277779715402,602.7298031761533,600.609481048096,16.30993657957914,37.56310082426727,556.3662109375,0,Train,2019-03-06,-0.026194579582180744,-0.01767280534083293,0.002328595538791056,0.0075431219436375855,0.005936441275660124,-10.847124372209805,1.4007132393973052,620.7026691731745,590.6358736560666,30.06679551710795,11053.0,0.005965879573721855,10888.357142857143,10852.069056919643,63.021477708585344
-0.0042183196438674,593.9292864118304,600.5540277390253,596.5873655834963,19.19635035356305,36.30987722913076,547.8727416992188,0,Train,2019-03-07,-0.03617930001719594,-0.03865196621896372,-0.017063325875509294,0.008367716625826136,0.00728514657716737,-23.87952532087047,-10.31033761160711,620.9272359730287,589.1179117320494,31.809324240979322,11058.2001953125,0.00047047817900125466,10913.800083705357,10859.019066220239,70.2497820710347
-0.0152659688372689,582.9392438616071,598.4957798549107,592.1587634121983,22.32363756100209,25.579153564392183,560.5017700195312,1,Train,2019-03-08,-0.04684568022989366,-0.058478616864301336,-0.03821426087291768,0.009304880563566674,0.008532934445536948,-36.206804547991055,-23.161699567522305,622.6260049371082,585.1890524359386,37.43695250116957,11035.400390625,-0.0020618006804727917,10942.38588169643,10863.831008184523,70.14508632054108
0.0230510250996311,573.511945452009,596.9287981305804,589.2808549219558,23.804406128244896,35.98543979460196,558.923095703125,0,Train,2019-03-09,-0.04878831859181609,-0.06931229464450162,-0.05896119089342544,0.007437409236154603,0.009282700607696415,-42.71188790457586,-35.933637346540195,625.6512843387467,579.3749703696798,46.276313969066905,11035.400390625,-0.0020618006804727917,10942.38588169643,10863.831008184523,70.14508632054108
-0.0028165376112037,565.3805716378348,595.3512282598587,586.5210586293348,25.20057800238657,31.429064434358253,562.6806640625,1,Train,2019-03-10,-0.04806753165258115,-0.07555557488143516,-0.0770224281768106,0.004920914750072041,0.00951688476782488,-46.209001813616055,-47.180977957589334,629.3244352410636,572.3724057536351,56.95202948742849,11035.400390625,-0.0020618006804727917,10942.38588169643,10863.831008184523,70.14508632054108
