TCS.NS_Return,TCS.NS_MA7,TCS.NS_MA21,TCS.NS_EMA21,TCS.NS_STD21,TCS.NS_RSI,Target_Reg,Target_Cls,Split,Date,TCS_Return_3,TCS_Return_5,TCS_Return_10,TCS_Volatility_7,TCS_Volatility_14,TCS_Momentum_5,TCS_Momentum_10,TCS_BB_upper,TCS_BB_lower,TCS_BB_width,NIFTY_Close,NIFTY_Return,NIFTY_MA7,NIFTY_MA21,NIFTY_RSI
0.0052236928871032,1694.623814174107,1691.1351260230654,1682.7718614732687,57.453005252856414,39.24828315481734,1624.052978515625,0,Train,2019-01-16,-0.029786475765820053,-0.031164639377109227,-0.005431004459898747,0.006222147924555107,0.007820209398432127,-54.51116071428578,-9.253766741071786,1787.6047924651814,1625.5159873897294,162.088805075452,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0002873445322558,1676.237269810268,1691.6320510137648,1677.4337812043918,56.7903209734568,32.01945108535772,1633.767333984375,1,Train,2019-01-17,-0.0333032650306766,-0.04130110522783603,-0.024534786212227377,0.005746307685686442,0.008370846717924992,-72.21292550223211,-42.1605224609375,1784.6142242343833,1624.9391297243876,159.6750945099957,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0059815508467149,1660.9716622488838,1693.6541224888392,1673.4641041843904,53.71197307861157,30.92533505524917,1684.24853515625,1,Train,2019-01-18,-0.030031935795848064,-0.049053154685558376,-0.04019831578245592,0.004811394751042899,0.00822487824923845,-85.6787109375,-69.56464494977695,1782.5023340319865,1622.1837960678397,160.3185379641468,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0308986476359294,1653.7660609654015,1697.0316336495537,1674.444507000014,50.54452706376331,39.5872801082544,1729.6817626953125,1,Train,2019-01-19,-0.024110220136743465,-0.04626255463268203,-0.0496867691603583,0.004027260562629575,0.007614231810342816,-80.2185581752235,-86.46653529575929,1780.8130428644745,1618.7597183843504,162.05332448012405,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0269753700779367,1654.8568638392858,1701.7949393136162,1679.4660756995866,48.55130062289349,49.18853757938392,1746.1414794921875,1,Train,2019-01-20,-0.012754999758120222,-0.03360283306710299,-0.05247837380494802,0.00452800883436417,0.007050455625412021,-57.541434151785325,-91.654052734375,1778.9248489204663,1616.1549606498463,162.76988827061996,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0095160376618796,1665.49853515625,1705.9603155226937,1685.5274760443683,48.418462896882254,47.61157106763919,1682.806640625,0,Train,2019-01-21,0.0027254365683981874,-0.01718686989658036,-0.0478158866713414,0.007012212352049945,0.006827648670393017,-29.12527901785711,-83.63643973214289,1775.8678740583307,1622.7880428641026,153.07983119422806,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0362713099774747,1675.031215122768,1705.9886067708333,1685.2801273698803,48.40406452787568,38.05121903828082,1692.94482421875,1,Train,2019-01-22,0.012858622908824557,-0.000719501176367765,-0.04199089021040714,0.0074553642375228225,0.00669575020256792,-1.2060546875,-73.41898018973211,1773.2001571464032,1629.1039845249136,144.0961726214896,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0060245683306696,1684.8062220982142,1706.554210844494,1685.9769179925047,48.16711112372357,41.883853553310985,1686.7515869140625,0,Train,2019-01-23,0.018097854209242925,0.014349769108679133,-0.03540728702066942,0.0073431229945229185,0.0067171420699692905,23.83455984933039,-61.84415108816961,1771.562823493817,1634.007143721585,137.555679772232,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0036582629369185,1693.7631661551338,1705.5037841796875,1686.0473424399188,48.35560640846591,40.49830518600781,1696.508544921875,1,Train,2019-01-24,0.01697067298605104,0.02418546742118033,-0.023195968719391113,0.006093885261811871,0.00684677469978018,39.99710518973234,-40.22145298549117,1771.2161354351063,1636.6445753628843,134.57156007222193,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0057844664759811,1702.7261962890625,1704.277611142113,1686.9983608473692,48.23583963668838,43.605508447137225,1708.13134765625,1,Train,2019-01-25,0.016534008988163595,0.028926569720790996,-0.0056482780398436905,0.003978645036510666,0.007074090106095667,47.86933244977672,-9.672101702008604,1771.5403495662729,1637.7051163935487,133.8352331727242,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0068510133763637,1706.1380266462054,1702.7847609747023,1688.9195414663584,47.572409235393,46.213294807749214,1716.1070556640625,1,Train,2019-01-26,0.012661280726649515,0.024400796897814603,0.006794553679578597,0.0022088335999419957,0.007141905902637748,40.63949148995539,11.51421247209828,1771.6557083575638,1637.8158021753604,133.83990618220332,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
0.0046692591988057,1704.1987827845985,1701.9020066034227,1691.3911336661497,47.12150957215954,49.1417186513765,1709.404296875,0,Train,2019-01-27,0.006161201777196368,0.017413148721346472,0.016681118763989478,0.002760225743890264,0.007141160394647492,29.167567661830617,27.961512974330617,1770.636041193635,1637.4155683906286,133.2204728030065,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0039057929206338,1698.9506138392858,1699.4779227120537,1693.0286939578632,45.238322953131465,56.24467722962749,1707.41064453125,0,Train,2019-01-28,-0.002217374970799879,0.008395263238912154,0.022865502436676177,0.0036739192774524125,0.006978319290881771,14.144391741071558,37.97895159040195,1767.897916463361,1636.995123784965,130.90279267839605,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0011662848557211,1702.465471540179,1696.6316615513392,1694.3361440099893,42.56704156787041,68.36090339223628,1697.2718505859375,0,Train,2019-01-29,-0.0021525545112230926,0.00513785253979715,0.029447581326193628,0.0034504982508792785,0.006257006924534276,8.702305385045065,48.6994105747774,1763.5524829584733,1637.5638448177538,125.98863814071956,10652.2001953125,0.0,10652.2001953125,10652.2001953125,0.0
-0.0059381110090805,1703.0836181640625,1694.1712181454614,1694.6030264259846,40.85098354590804,64.52646198139104,1686.15771484375,0,Train,2019-01-30,-0.0006543629955619856,0.00020991153820215658,0.029142553279738026,0.003128378063182894,0.005558311224552224,0.357421875,48.22675432477672,1757.591663711691,1639.181934223577,118.40972948811395,10651.7998046875,-3.758759858607519e-05,10652.0,10652.0,0.0
-0.0065482354746828,1702.998779296875,1690.9997384207588,1693.8352708275995,38.59828101485893,61.89474422519405,1730.742431640625,1,Train,2019-01-31,0.002382744633430578,-0.001839972675306556,0.02251592742296049,0.002675408898864021,0.004536922585880159,-3.1392473493303896,37.500244140625,1750.3487969791386,1641.8111813969772,108.53761558216138,10830.9501953125,0.016818790618479573,10711.650065104166,10711.650065104166,99.77700424235832
0.0264416053162657,1707.8893345424108,1690.529064360119,1697.1904672651474,38.01877911212623,66.38480722761356,1716.1920166015625,0,Train,2019-02-01,0.003185887228200235,0.002165564132009301,0.019616422143652112,0.002086878180704405,0.003456288355003446,3.6905517578122726,32.85811941964289,1742.834610450504,1645.2692818486034,97.56532860190055,10893.650390625,0.005788983808607595,10757.150146484375,10757.150146484375,99.83472073851611
-0.008407036641073,1709.0408586774554,1689.6483154296875,1698.917880841185,37.14892954653923,56.142997390034246,1716.1920166015625,0,Train,2019-02-02,0.003497914283160597,0.005939104265878292,0.014384227848506015,0.0019779096329911017,0.0029757430509823692,10.09024483816961,24.23463657924117,1734.9466570098436,1649.3962838383707,85.55037317147298,10893.650390625,0.005788983808607595,10757.150146484375,10757.150146484375,99.83472073851611
0.0,1709.0529959542412,1689.3695475260415,1700.4882568194012,36.91488605875029,46.85650306874116,1709.6165771484375,0,Train,2019-02-03,0.003555032881389364,0.0038694026540830873,0.00902713561413404,0.0018900880499465574,0.0030092639007105065,6.587524414062273,15.289829799107338,1729.8491639185067,1652.000614611069,77.84854930743768,10893.650390625,0.005788983808607595,10757.150146484375,10757.150146484375,99.83472073851611
-0.003831412446578,1709.0833217075892,1691.177490234375,1701.318104122041,36.93337685487549,41.077631039056456,1701.6417236328125,0,Train,2019-02-04,0.0006991010137658016,0.0035228473103361413,0.0037334983348358275,0.0011585722083475008,0.0028153966464885645,5.999703543526721,6.357125418526721,1729.3249909849567,1652.1932899162714,77.13170106868529,10912.25,0.0017073807867935553,10788.1701171875,10788.1701171875,99.84650575977777
-0.0046647029645248,1708.2591901506696,1695.251958937872,1701.3475240775656,32.712694914125464,56.3068826063178,1683.4853515625,0,Train,2019-02-05,-0.00045737263846967746,0.0030889105252127624,0.0012432543389433448,0.0011117092251572026,0.0026418869085918215,5.26041085379461,2.1211635044642208,1730.7689835741899,1652.1128349246942,78.65614864949566,10934.349609375,0.0020252110586724825,10812.533365885416,10812.533365885416,99.85849431043587
-0.0106699147171537,1706.289690290179,1698.0598435174852,1699.7236902125596,28.611405853782003,46.9939360460786,1682.127685546875,0,Train,2019-02-06,-0.0016168636494032773,-0.0009366205525608295,0.0012269152675745687,0.0012752765708850314,0.002388908705387165,-1.599644252231883,2.0909075055803896,1732.1219105637147,1653.7651499831604,78.35676058055424,11062.4501953125,0.011715428033110209,10848.235770089286,10848.235770089286,99.90259339155556
-0.0008064614369022,1705.7139718191963,1700.8253057570685,1698.12405342477,23.439779307220096,48.48400923706191,1669.6136474609375,0,Train,2019-02-07,-0.00197143687823631,-0.0019466397432028604,0.003980903226272536,0.001291800508933181,0.0020385776926440872,-3.3268868582590585,6.763357979910552,1731.6910081146561,1658.67028338925,73.02072472540613,11069.400390625,0.0006282690714798367,10907.83579799107,10875.88134765625,99.90421299292345
-0.0074394103333892,1696.9812883649554,1702.532273065476,1695.5321983371489,19.241456064340973,41.33883061653383,1697.1021728515625,1,Train,2019-02-08,-0.006601985138285471,-0.007063389852662638,-0.003221318298022302,0.001936606829705466,0.002056713792772446,-12.07170758928578,-5.484183175223507,1728.211177196375,1666.4716370474866,61.73954014888841,10943.599609375,-0.011364733121095205,10949.521484375,10883.405598958334,76.79279809931884
0.0164640037726262,1694.2541678292412,1703.144351050967,1695.674923293005,18.83082063699343,46.77748982967787,1723.700439453125,1,Train,2019-02-09,-0.007053621978393876,-0.008676671107837985,-0.005184390384976867,0.0018129257163151129,0.0019787009071187277,-14.829153878348052,-8.829450334821331,1722.9465051498926,1675.6760394929645,47.27046565692808,10943.599609375,-0.011364733121095205,10949.521484375,10883.405598958334,76.79279809931884
0.0156727550215027,1695.326799665179,1702.8595261346727,1698.222697489379,18.45076020246384,52.00089550568086,1764.1278076171875,1,Train,2019-02-10,-0.006089633036738928,-0.007570508363165973,-0.0045049824609173506,0.0018980891694370947,0.0019912071044331796,-12.932390485490714,-7.671979631696104,1718.4635471586323,1683.1418239351176,35.32172322351471,10943.599609375,-0.011364733121095205,10949.521484375,10883.405598958334,76.79279809931884
0.0234538248286859,1703.114118303571,1703.7160179501489,1704.2140711373618,20.82508190563184,62.243807153653165,1764.1278076171875,0,Train,2019-02-11,0.0036139643852670655,-0.0018610977987376653,-0.002795975208849888,0.0028938575848680994,0.002229973554113565,-3.1755719866077925,-4.7752162388396755,1715.0483359230313,1689.3653254887988,25.68301043423253,10888.7998046875,-0.005007475295473629,10957.785714285714,10883.94501953125,69.76269560564336
0.0,1712.0407017299108,1707.5884544735864,1709.6607744537096,24.05322425474944,62.804093323904894,1709.1500244140625,0,Train,2019-02-12,0.010498149710004068,0.0037091388211862863,0.0017552787209411669,0.0036167347796779697,0.002571959017736715,6.326729910714448,2.9998430524553896,1714.2321495440156,1692.9049598309844,21.327189713031203,10831.400390625,-0.005271417887377283,10948.892857142857,10879.168235085228,63.65853113904831
-0.0311642858106656,1715.7070835658485,1708.360130673363,1709.6143426319234,23.81874195598984,52.23006018270241,1737.826416015625,1,Train,2019-02-13,0.012021448551803982,0.011034768225957059,0.0038934355033806156,0.0036072247422413144,0.0026133813512558453,18.725795200893117,6.654087611607338,1715.5937895885297,1693.737711527542,21.856078060987784,10831.400390625,-0.005271417887377283,10948.892857142857,10879.168235085228,63.65853113904831
0.0167781594312608,1723.6640450613838,1710.7922653924852,1712.179076575896,24.10784240725764,59.10038872357625,1756.8740234375,1,Train,2019-02-14,0.012066089134580071,0.017358598131603786,0.008531312176884853,0.0038307665789335784,0.002824986235660341,29.409877232142662,14.58072335379461,1719.496755313374,1691.92853067993,27.56822463344406,10746.0498046875,-0.007879921603800577,10925.149972098214,10868.075032552084,56.329629161265856
0.0109605926382141,1736.1298130580358,1713.666811988467,1716.2422535633143,25.855117176216925,55.05750439433746,1774.4783935546875,1,Train,2019-02-15,0.014070408083046493,0.024067933923368257,0.01631521906515143,0.003033668621480014,0.0032686984869704106,40.80301339285688,27.87062290736617,1726.5842481860177,1687.8402164484687,38.744031737548994,10724.400390625,-0.002014639281967212,10895.1572265625,10857.02313701923,54.73133046551126
0.0100202802718563,1747.183558872768,1716.826195126488,1721.5364481079848,29.006493267078,61.14894240998086,1730.9969482421875,0,Train,2019-02-16,0.018346065950546775,0.025875800156652584,0.02396654496320272,0.0023087267035964425,0.0035438317467700255,44.069440569196786,40.89386858258899,1735.6345222102734,1683.08842003303,52.54610217724348,10724.400390625,-0.002014639281967212,10895.1572265625,10857.02313701923,54.73133046551126
-0.02450378966035,1748.2259172712054,1717.5352376302085,1722.3964935747306,29.16956337404347,52.42799223888103,1713.392333984375,0,Train,2019-02-17,0.014249802494979091,0.02113572154256138,0.024923255689034862,0.0023186909905622078,0.003527120963246504,36.18521554129461,42.51194545200906,1742.8072487755107,1680.843223810985,61.964024964525834,10724.400390625,-0.002014639281967212,10895.1572265625,10857.02313701923,54.73133046551126
-0.0101702168081173,1740.977992466518,1717.725144159226,1721.5779336119708,29.126931392970043,50.59760140251143,1709.1500244140625,0,Train,2019-02-18,0.0027925212573491898,0.014729151113689776,0.025926452108351317,0.003965807400009499,0.0038352181248178852,25.270908900669383,43.9967041015625,1746.9886705381018,1680.5130541410276,66.47561639707419,10640.9501953125,-0.00778133902809619,10834.942940848214,10841.58935546875,49.3354607818027
-0.0024759709064691,1733.1240234375,1717.8079717726937,1720.4481236848883,29.098593054303706,51.202572035449165,1792.9744873046875,1,Train,2019-02-19,-0.008046971003057402,0.005488295937494669,0.022942163192704923,0.004746152654990954,0.004121979009658552,9.459978376116169,38.86985560825883,1749.1691245466511,1681.3366406598218,67.83248388682932,10604.349609375,-0.0034395975233135756,10768.507114955357,10825.773372395834,47.29061261052038
0.0490445318978725,1745.0989467075892,1722.365240187872,1727.0414294685063,32.95959081591884,64.48863682254253,1808.670654296875,1,Train,2019-02-20,-0.0017886535903192113,0.005166165330549255,0.029358438179730495,0.00513618692314958,0.0043488978689670025,8.969133649553442,49.772147042410325,1753.2406907260884,1681.4750912214563,71.76559950463206,10735.4501953125,0.012362906803977669,10738.771484375,10820.128173828125,54.125781970981095
0.008754261203004,1755.2195521763392,1728.1991896856398,1734.462268089267,36.84399397896796,66.13313885916372,1824.1539306640625,1,Train,2019-02-21,0.008180206626072772,0.004599398421970102,0.030594211693030227,0.005236788657038638,0.004445024398041024,8.035993303571331,52.10543387276812,1759.0551909568926,1680.393612754045,78.66157820284752,10789.849609375,0.005067269008080633,10724.6357421875,10818.34708180147,47.688383532691745
0.0085605836144926,1764.8309674944196,1732.6473563058037,1742.6160555960664,42.38804794464093,69.55450728895397,1833.8258056640625,1,Train,2019-02-22,0.018294676911829733,0.00949822906706066,0.030834702534330738,0.005015659867012226,0.0040102590315570655,16.60505022321422,52.79026576450883,1766.3140862689922,1678.7137283236418,87.60035794535042,10791.650390625,0.00016689586186968697,10718.95717075893,10816.863932291666,43.84133513212639
0.0053021155931063,1773.3091692243304,1738.2489653087798,1750.907851056793,47.56169366677166,68.11696411933994,1828.395751953125,0,Train,2019-02-23,0.016165400002082553,0.018570698135022212,0.03357337986782927,0.0048390267072153815,0.0038288059651164874,32.3311767578125,57.60208565848188,1774.5123570326073,1676.9410748870355,97.57128214557179,10791.650390625,0.00016689586186968697,10718.95717075893,10816.863932291666,43.84133513212639
-0.0029610520771198,1787.223284040179,1743.5920003255208,1757.9522056837325,51.1286220027844,64.6974733062666,1852.4910888671875,1,Train,2019-02-24,0.018233463628044344,0.031214881261283134,0.036874493704793565,0.005216588293467834,0.0039307113017173646,54.099260602678896,63.559238978795065,1784.893324926087,1674.3741032268151,110.51922169927184,10791.650390625,0.00016689586186968697,10718.95717075893,10816.863932291666,43.84133513212639
0.0131784034656192,1807.0945347377235,1750.3955485026042,1766.5466496095012,55.68453476480703,63.00088292323022,1862.2908935546875,1,Train,2019-02-25,0.023947657323412974,0.035525543206073706,0.040875239366283234,0.004825274174139571,0.004393562929410275,61.995588030134286,70.96472167968773,1798.7456563848111,1670.405306226796,128.3403501580151,10880.099609375,0.008196078963680797,10738.107142857143,10820.192125822368,48.209791822095
0.0052900684631593,1828.9718017578125,1758.0455089750744,1775.2506717863362,59.55250676693333,64.03791755783611,1899.2398681640625,1,Train,2019-02-26,0.03138913027660584,0.042018817241424866,0.04681147694510823,0.002848691990936463,0.004869879004553843,73.75224958147328,81.78824288504461,1815.9882108440765,1665.430962914294,150.55724792978253,10835.2998046875,-0.004117591409631749,10753.949916294643,10820.947509765625,44.620667050650916
0.0198406031717461,1844.1525704520088,1768.3195335751489,1786.5224169115838,64.45540474885408,78.66194347036394,1917.73486328125,1,Train,2019-02-27,0.03185348295325263,0.04494572251879991,0.05487085635392863,0.0028309485141180717,0.004895070352019707,79.32160295758922,95.92665318080344,1834.0029714291145,1661.2600621925376,172.7429092365769,10806.650390625,-0.002644081343287419,10777.621372767857,10820.266694568452,34.425246964891556
0.009738103873665,1859.7331717354912,1779.538922991071,1798.450821127008,69.04437755358401,77.98604391147218,1879.5987548828125,0,Train,2019-02-28,0.02912887842107681,0.04873600385710741,0.06821176360806702,0.0026726267499343963,0.0049679433078643875,86.42400251116078,118.75517926897328,1852.13689380216,1659.4013281565458,192.73556564561432,10792.5,-0.0013094150466157473,10804.5,10826.94763764881,33.28704369537489
-0.0198860171594245,1867.6538609095985,1789.5382138206846,1805.8279060139,67.51711747181803,68.02052275524298,1808.8397216796875,0,Train,2019-03-01,0.02114962030284384,0.0450030936747865,0.07762274116151846,0.0029154713760470323,0.004949569420773302,80.43057686941961,134.5298374720985,1868.4054837216133,1660.4727075451276,207.93277617648573,10863.5,0.006578642575862936,10822.79282924107,10837.028599330357,44.822928527606585
-0.037645818299947,1864.0844203404013,1794.8590494791667,1806.101707438062,64.18910049044743,54.36424706009305,1830.771484375,1,Train,2019-03-02,0.010808134970908156,0.031536748358850675,0.06818265168132576,0.004730562002114552,0.00528764016511226,56.98988560267776,118.98547363281205,1880.552435780665,1665.2015175535983,215.3509182270668,10863.5,0.006578642575862936,10822.79282924107,10837.028599330357,44.822928527606585
0.0121247683984664,1864.423810686384,1799.9576706659227,1808.344414432329,62.48401913154972,63.40627549495686,1825.765869140625,0,Train,2019-03-03,0.0025222107247329095,0.019383573270237875,0.062216865334390636,0.005388302926869422,0.005313181075170993,35.45200892857156,109.20425851004484,1890.7599624528953,1671.1249601196487,219.63500233324658,10863.5,0.006578642575862936,10822.79282924107,10837.028599330357,44.822928527606585
-0.0027341562161614,1860.605922154018,1802.8928164527529,1809.9281830421744,62.16366312503911,65.62828289961993,1826.529541015625,1,Train,2019-03-04,-0.0037736857471801777,0.00892190373271351,0.05426862766102336,0.005625835135218038,0.0050709741885353946,16.45335170200906,95.77495465959828,1898.6618969444044,1678.0795476705507,220.58234927385365,10863.5,0.006578642575862936,10822.79282924107,10837.028599330357,44.822928527606585
0.0004182748116325,1855.4971575055804,1805.864327566964,1811.437397403397,61.707763553772935,66.48398235122085,1843.2435302734373,1,Train,2019-03-05,-0.004606692025918457,-0.002277753762900181,0.04634724147803282,0.004896523169489432,0.0048390613364861544,-4.236014229910779,82.18798828125,1903.9672635605762,1686.7531884483528,217.21407511222333,10987.4501953125,0.011409784628572783,10851.021484375,10844.480980282739,55.85288582764758
0.0091506810497674,1847.4976806640625,1812.249732607887,1814.3288640279457,58.02769539991981,58.699153330066046,1812.064208984375,0,Train,2019-03-06,-0.009078477718051814,-0.010792246179770926,0.0337251630292259,0.004528107544932538,0.005379038424535782,-20.156180245536007,60.274396623883604,1907.0230854220779,1696.0807301471189,210.94235527495903,11053.0,0.005965879573721855,10888.357142857143,10852.069056919643,63.021477708585344
-0.0169154649274352,1832.4018729073664,1815.7848656063989,1814.122986296712,55.47207971731349,50.55739169558554,1806.0823974609373,0,Train,2019-03-07,-0.015158529224716055,-0.01699630504247729,0.014004435121218517,0.003826363194477722,0.006261846336333966,-31.68254743303487,25.30733816964289,1907.981981289744,1704.7490402643853,203.23294102535874,11058.2001953125,0.00047047817900125466,10913.800083705357,10859.019066220239,70.2497820710347
-0.0033011035115529,1821.8995361328125,1818.1281215122767,1813.3920236752776,53.87549318256645,46.93611797069604,1775.1995849609375,0,Train,2019-03-08,-0.018107072402058777,-0.02280826618381171,-0.003866798612314759,0.0027751014344943874,0.006639299878087687,-42.52427455357156,-7.072265625,1907.9817278495086,1712.2208914306254,195.76083641888317,11035.400390625,-0.0020618006804727917,10942.38588169643,10863.831008184523,70.14508632054108
-0.0170993375182749,1817.0938023158485,1818.1624639601928,1809.919983792156,53.846499907368674,40.727317099165056,1777.78759765625,1,Train,2019-03-09,-0.016456788371872588,-0.02338599448710532,-0.01467273834589955,0.002717284310531239,0.006720481335608319,-43.51211983816938,-27.058768136160325,1907.0055640036246,1720.0838437809741,186.9217202226505,11035.400390625,-0.0020618006804727917,10942.38588169643,10863.831008184523,70.14508632054108
