RELIANCE.NS_Return,RELIANCE.NS_MA7,RELIANCE.NS_MA21,RELIANCE.NS_EMA21,RELIANCE.NS_STD21,RELIANCE.NS_RSI,Target_Reg,Target_Cls,Split,Date,Close,RELIANCE_Return_3,RELIANCE_Return_5,RELIANCE_Return_10,RELIANCE_Volatility_7,RELIANCE_Volatility_14,RELIANCE_Momentum_5,RELIANCE_Momentum_10,RELIANCE_BB_upper,RELIANCE_BB_lower,RELIANCE_BB_width,RELIANCE_EMA12,RELIANCE_EMA26,RELIANCE_MACD,RELIANCE_Signal,High,Low,H-L,H-PC,L-PC,TR,DM_plus,DM_minus,RELIANCE_ADX,RELIANCE_Stochastic,RELIANCE_WilliamsR,RELIANCE_CCI,RELIANCE_Lag_1,RELIANCE_Lag_2,RELIANCE_Lag_3,RELIANCE_Lag_5,RELIANCE_Lag_10,RELIANCE_MA7,RELIANCE_STD7,RELIANCE_MA21,RELIANCE_STD21,RELIANCE_MA50,RELIANCE_STD50,RELIANCE_RSI,NIFTY_Close,NIFTY_Return,NIFTY_MA7,NIFTY_MA21,NIFTY_RSI
-0.0153713949100777,548.4095720563616,513.6829209100632,522.8272474633071,26.79080434204468,71.99482284908902,531.7084350585938,0,Train,2018-01-01,-0.0153713949100777,-2.208693167570332,-1.0327523734725228,-1.1635160685557908,10.938341749027467,8.411973565153653,0.0158748445769662,0.017884864973992103,0.03312753182260153,-0.033623028061349175,0.0667505598839507,-0.0153713949100777,-0.0153713949100777,0.0,0.0,-0.015412292797090837,-0.01531686493477984,-9.542786231099727e-05,0.0029723713104191484,0.00304955009087988,-9.542786231099727e-05,0.0,0.0,7.3731877979268505,10.23547194672217,-89.76452805327781,-88.53635528601363,-0.0153713949100777,-0.0153713949100777,-0.0153713949100777,-0.0153713949100777,-0.0153713949100777,0.0092722095487915,0.018740295781214857,-0.00010912002291940232,0.016277500856793047,0.001885244890981033,0.015485999457634432,52.02627719120897,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
-0.0123489388390639,545.7414637974331,515.2647240048364,523.6346281537877,26.829565278301235,68.46733834418788,545.6939086914062,1,Train,2018-01-02,-0.0123489388390639,-2.208693167570332,-1.0327523734725228,-1.1635160685557908,10.938341749027467,8.411973565153653,0.0158748445769662,0.017884864973992103,0.03312753182260153,-0.033623028061349175,0.0667505598839507,-0.014906401668383269,-0.01514750927518779,0.00024110760680452065,4.8221521360904133e-05,-0.012399023599658552,-0.012321844819197821,-7.717878046073143e-05,0.0029723713104191484,0.00304955009087988,0.00304955009087988,0.0030132691974322848,0.0,7.3731877979268505,10.23547194672217,-89.76452805327781,-88.53635528601363,-0.0153713949100777,-0.0153713949100777,-0.0153713949100777,-0.0153713949100777,-0.0153713949100777,0.0092722095487915,0.018740295781214857,-0.00010912002291940232,0.016277500856793047,0.001885244890981033,0.015485999457634432,52.02627719120897,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
0.026302899692143,545.2332676478794,517.8216610863095,525.6400172935712,27.05902855328063,74.75081718910106,555.83251953125,1,Train,2018-01-03,0.026302899692143,-2.208693167570332,-1.0327523734725228,-1.1635160685557908,10.938341749027467,8.411973565153653,0.0158748445769662,0.017884864973992103,0.03312753182260153,-0.033623028061349175,0.0667505598839507,-0.008566509151379229,-0.012077108610941063,0.0035105994595618344,0.0007406971090010903,0.026413616905362217,0.026177648815922678,0.0002359680894395387,0.038762555744426115,0.03852658765498658,0.038762555744426115,0.03881264050502077,0.0,7.3731877979268505,10.23547194672217,-89.76452805327781,-88.53635528601363,-0.0123489388390639,-0.0153713949100777,-0.0153713949100777,-0.0153713949100777,-0.0153713949100777,0.0092722095487915,0.018740295781214857,-0.00010912002291940232,0.016277500856793047,0.001885244890981033,0.015485999457634432,52.02627719120897,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
0.0185793000038363,546.7356480189732,521.1504342215402,528.3847902242693,27.23854164663575,77.12058462444136,574.0424194335938,1,Train,2018-01-04,0.0185793000038363,-2.208693167570332,-1.0327523734725228,-1.1635160685557908,10.938341749027467,8.411973565153653,0.0158748445769662,0.017884864973992103,0.03312753182260153,-0.033623028061349175,0.0667505598839507,-0.004390230819807609,-0.009806263528364962,0.005416032708557353,0.0016757642289123428,0.01864581019206259,0.01853297477695552,0.00011283541510706888,0.00765708950008041,0.007769924915187479,0.007769924915187479,0.0,0.0076446740389671565,7.3731877979268505,10.23547194672217,-89.76452805327781,-88.53635528601363,0.026302899692143,-0.0123489388390639,-0.0153713949100777,-0.0153713949100777,-0.0153713949100777,0.0092722095487915,0.018740295781214857,-0.00010912002291940232,0.016277500856793047,0.001885244890981033,0.015485999457634432,52.02627719120897,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
0.0327614870711427,549.495867047991,525.2214093889509,532.5354837887534,28.483006986299863,77.75866008326987,574.3314208984375,1,Train,2018-01-05,0.0327614870711427,-3.6529799441152755,-1.0327523734725228,-1.1635160685557908,10.938341749027467,8.411973565153653,0.0158748445769662,0.017884864973992103,0.03312753182260153,-0.033623028061349175,0.0667505598839507,0.0013254180864924392,-0.0066530968172903195,0.00797851490378276,0.0029363143638864264,0.03284332803065524,0.03268513181647727,0.0001581962141779733,0.014264028026818941,0.014105831812640968,0.014264028026818941,0.01419751783859265,0.0,7.3731877979268505,10.23547194672217,-89.76452805327781,-88.53635528601363,0.0185793000038363,0.026302899692143,-0.0123489388390639,-0.0153713949100777,-0.0153713949100777,0.0092722095487915,0.018740295781214857,-0.00010912002291940232,0.016277500856793047,0.001885244890981033,0.015485999457634432,52.02627719120897,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
0.0005034496668885,552.3894740513393,529.1769787016369,536.3351144350883,29.288031531730287,77.32139531510764,582.64697265625,1,Train,2018-01-06,0.0005034496668885,-0.980859537435757,-1.0327523734725228,-1.1635160685557908,10.938341749027467,8.411973565153653,0.0158748445769662,0.017884864973992103,0.03312753182260153,-0.033623028061349175,0.0667505598839507,0.0011989614065533716,-0.006122982262906703,0.007321943669460075,0.003813440225001156,0.0005044680246246864,0.0005022013819786211,2.266642646065278e-06,0.032257019046518016,0.03225928568916408,0.03225928568916408,0.0,0.032182930434498644,7.3731877979268505,10.23547194672217,-89.76452805327781,-88.53635528601363,0.0327614870711427,0.0185793000038363,0.026302899692143,-0.0153713949100777,-0.0153713949100777,0.0092722095487915,0.018740295781214857,-0.00010912002291940232,0.016277500856793047,0.001885244890981033,0.015485999457634432,52.02627719120897,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
0.0144786641566716,557.5160348074777,533.5306425548736,540.5452833642847,30.146346447715143,79.09630971438774,573.820068359375,0,Train,2018-01-07,0.0144786641566716,-0.22070992159650737,-2.1724622127749678,-1.1635160685557908,10.938341749027467,8.411973565153653,0.0268276029957355,0.017884864973992103,0.03312753182260153,-0.033623028061349175,0.0667505598839507,0.0032419925988792526,-0.004596934379974977,0.00783892697885423,0.004618537575771771,0.014544184405272774,0.014421658770517555,0.00012252563475521894,0.014040734738384273,0.013918209103629054,0.014040734738384273,0.014039716380648087,0.0,7.3731877979268505,10.23547194672217,-89.76452805327781,-88.53635528601363,0.0005034496668885,0.0327614870711427,0.0185793000038363,-0.0123489388390639,-0.0153713949100777,0.0092722095487915,0.018740295781214857,-0.00010912002291940232,0.016277500856793047,0.001885244890981033,0.015485999457634432,52.02627719120897,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
-0.0151496613062859,562.5822492327009,537.3348098028274,543.5702638183838,29.93941216053604,69.49093196870146,568.1724853515625,0,Train,2018-01-08,-0.0151496613062859,-1.4624228831062487,-1.5759692461136248,-1.1635160685557908,10.938341749027467,8.411973565153653,-0.0414525609984289,0.017884864973992103,0.03312753182260153,-0.033623028061349175,0.0667505598839507,0.0004125073826999983,-0.005378617855998008,0.005791125238698007,0.004853055108357018,-0.015190475388498527,-0.01509480383175399,-9.567155674453619e-05,0.02966913954517013,0.02957346798842559,0.02966913954517013,0.0,0.029516462602271545,7.3731877979268505,10.23547194672217,-89.76452805327781,-88.53635528601363,0.0144786641566716,0.0005034496668885,0.0327614870711427,0.026302899692143,-0.0153713949100777,0.009303885777904615,0.018691823646793455,-0.00010912002291940232,0.016277500856793047,0.001885244890981033,0.015485999457634432,52.02627719120897,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
-0.0098420799815518,567.7913992745536,540.9388631184896,545.8068294123091,28.804742488650355,58.643012590818856,557.2999877929688,0,Train,2018-01-09,-0.0098420799815518,-20.54928293503379,-1.5297336271829178,-1.1635160685557908,10.946271551179544,8.411973565153653,-0.0284213799853881,0.017884864973992103,0.03312753182260153,-0.033623028061349175,0.0667505598839507,-0.0011651214425695091,-0.0057092446801131035,0.004544123237543595,0.004791268734194333,-0.009871156336582114,-0.009804160091798454,-6.699624478366008e-05,0.005278504969703786,0.005345501214487446,0.005345501214487446,0.005319319051916413,0.0,7.3731877979268505,10.23547194672217,-89.76452805327781,-88.53635528601363,-0.0151496613062859,0.0144786641566716,0.0005034496668885,0.0185793000038363,-0.0153713949100777,0.009662008471834915,0.01822603931823316,-0.00010912002291940232,0.016277500856793047,0.001885244890981033,0.015485999457634432,52.02627719120897,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
-0.019135910025397,569.4494105747768,544.2252865745908,546.851661992369,26.32747496544529,53.57280646426814,558.7007446289062,1,Train,2018-01-10,-0.019135910025397,-2.321662676772525,-1.5840977237645748,-1.1635160685557908,10.664334175195725,8.411973565153653,-0.051897397096539705,0.017884864973992103,0.03312753182260153,-0.033623028061349175,0.0667505598839507,-0.0039298581476198925,-0.006703812483467466,0.002773954335847573,0.004387805854524982,-0.01917614205056168,-0.01905388675377431,-0.00012225529678737065,0.00933406206900988,0.00921180677222251,0.00933406206900988,0.0,0.009249726661975856,7.3731877979268505,10.23547194672217,-89.76452805327781,-88.53635528601363,-0.0098420799815518,-0.0151496613062859,0.0144786641566716,0.0327614870711427,-0.0153713949100777,0.0031707499407577716,0.0193673989103889,-0.00010912002291940232,0.016277500856793047,0.001885244890981033,0.015485999457634432,52.02627719120897,10862.5498046875,0.0,10767.4140625,10816.58091517857,37.26949091495217
