HDFCBANK.NS_Return,HDFCBANK.NS_MA7,HDFCBANK.NS_MA21,HDFCBANK.NS_EMA21,HDFCBANK.NS_STD21,HDFCBANK.NS_RSI,Target_Reg,Target_Cls,Split
-0.0070259355511034,493.8210710797991,493.7947910853795,494.1077375545792,5.44404268671698,40.81445966313068,489.1885986328125,1,Train
0.0027916610129665,492.98245675223217,494.3387640090216,493.6605431071458,4.188115007310412,40.9237494582176,494.7653503417969,1,Train
0.011400003443601,492.6872732979911,494.642339797247,493.76098012847774,3.960227798962293,42.70999734534293,494.09613037109375,0,Train
-0.0013526007232333,493.1166469029018,494.796643938337,493.79144833235193,3.867351236893705,44.11291636677616,499.320556640625,1,Train
0.0105737040798263,493.1535339355469,495.0381585984003,494.2940945421949,3.987911689538489,53.723173710503474,499.7197570800781,1,Train
0.0007994872915686,493.74222673688615,495.1963675362723,494.7873365910933,4.108607256872803,56.52679683742574,499.7785339355469,1,Train
0.0001176196350773,494.95652553013394,495.261220296224,495.2410818042255,4.172235209231365,59.61115355876604,509.7695617675781,1,Train
0.0199909102805118,498.0912126813616,495.8622160412016,496.5618527099848,5.232090386983334,68.3244825670765,522.813232421875,1,Train
0.0255873862085236,502.8947317940848,497.0239592052641,498.9483417747021,7.870784838313657,72.011106066224,522.3905639648438,0,Train
-0.0008084501898952,506.84119088309154,497.9754929315476,501.0794528828968,9.577171413367838,70.71355752874253,529.0239868164062,1,Train
0.0126982057279443,511.8308846609933,499.35415940057663,503.6198650586703,11.734868487199986,80.3038961469561,531.0081176757812,1,Train
0.0037505498972083,516.3576790945871,501.0453476678757,506.1097062056804,13.566772064240054,78.22027688679475,532.4874267578125,1,Train
0.0027858502210966,521.0387747628348,502.9137558710007,508.5076808013287,15.059359822066282,83.77042337807325,539.8250732421875,1,Train
0.013779943179226,526.7597089494977,505.2517801920573,511.3547164777704,16.785128120721502,92.11646644187267,534.459716796875,0,Train
-0.0099390649142845,530.2868739536831,507.3997192382813,513.4551710522345,17.51892731262999,89.15613624285137,535.6690063476562,1,Train
0.0022626392837028,532.1234130859375,509.3335338774182,515.4746106245456,18.311991441623437,89.12828349052435,542.7250366210938,1,Train
0.0131723698586698,535.028337751116,511.5189339773996,517.9519220787772,19.448624801769203,89.39247264660543,539.9307250976562,0,Train
-0.0051486689113042,536.586443219866,513.8446582612537,519.9499950804935,19.80063237575506,86.37708539208278,540.7174072265625,1,Train
0.0014570056719109,537.9734845842634,515.8282325381324,521.837941639227,20.325234152843088,85.34475211366251,542.8306884765625,1,Train
0.0039082915063515,539.4510934012277,518.0773649669829,523.7463731698938,20.58637822814941,85.76150909999488,538.8507080078125,0,Train
-0.0073319002651078,539.3118983677456,520.3427109491257,525.1194945187955,20.10169303774322,80.43155522363794,538.3574829101562,0,Train
-0.0009153279198236,539.8687220982143,522.7489362444196,526.3229480089192,19.009494127367685,76.13203025925907,536.2911376953125,0,Train
-0.0038382399807538,539.9575980050223,524.9919142950149,527.2291470713186,17.576493304774356,65.41329767036697,541.3748168945312,1,Train
0.0094793272569553,539.7647094726562,527.2114127022879,528.5151170552471,16.477207030084294,69.61884794033571,537.5709838867188,0,Train
-0.0070262466762534,539.4276035853794,529.2816438220796,529.33837767629,14.749004757642725,59.38135600033229,537.0661010742188,0,Train
-0.0009391928278004,538.905988420759,531.0790506998698,530.0408979851926,13.125832840746044,56.87253671898585,525.34912109375,0,Train
-0.0218166440909841,536.4086216517857,532.2994966052827,529.6143728132432,11.099318221976771,43.428369145014834,530.08056640625,1,Train
0.0090062876714238,535.155744280134,533.7424505324591,529.656754048971,8.268867822625188,40.57688221545435,531.9003295898438,1,Train
0.0034329935842225,534.2332938058036,534.7962966192337,529.8607154617777,6.216329673239626,47.34281394438114,537.4300537109375,1,Train
0.0103961659985392,534.39599609375,535.4923357282366,530.5488371207922,5.59474781255412,51.67782190769159,541.2457275390625,1,Train
0.0070998519747413,534.3775547572544,536.3902006603423,531.5212817042712,4.850462686940404,48.49785248126731,538.5687866210938,0,Train
-0.0049458883123941,534.5200980050223,536.844714936756,532.1619639694369,4.564464087738414,48.61373073797685,532.7103881835938,0,Train
-0.0108777162416983,533.8978533063616,536.925775437128,532.2118207161784,4.469762025997789,42.61265411068828,527.2158813476562,0,Train
-0.0103142475870845,534.164533342634,536.6747494652158,531.7576444099491,4.862279613517455,36.43968345674563,535.3050537109375,1,Train
0.0153431879605065,534.910888671875,536.4595104399182,532.0801361645844,4.815671826245274,47.12597957729755,531.4776611328125,0,Train
-0.0071499279739506,534.8505074637277,536.3175077892486,532.0253657071505,4.920417110657697,44.70935455618169,535.5868530273438,1,Train
0.0077316361439778,534.5871930803571,536.3135957263764,532.3491372817135,4.920991118308655,49.47489708638192,544.1573486328125,1,Train
0.0160020649443222,535.0031389508929,536.3818010602679,533.4226110409044,5.023162677642586,51.9720728631804,553.1622314453125,1,Train
0.0165483069099858,537.0879167829241,537.0118727911087,535.2171219867596,6.185848566281395,60.29132714355815,556.0151977539062,1,Train
0.0051575580298377,540.4171752929688,537.7403390066964,537.1078561474093,7.421407886366167,62.13168692118323,546.7402954101562,0,Train
-0.0166810230749395,543.2063773018973,537.9265107654389,537.9835324440226,7.602320696525342,64.13723166435264,545.3079223632812,0,Train
-0.0026198417400357,544.6353585379464,538.2339971633185,538.6493860730461,7.770299834973558,60.52246882504828,541.76220703125,0,Train
-0.0065022259655878,546.1045793805804,538.3961268833706,538.9323697965192,7.80843197985899,56.6560248483026,537.9231567382812,0,Train
-0.0070862275794504,546.4383370535714,538.4738420758929,538.8406231548612,7.794543246027543,50.34057998507669,539.2380981445312,1,Train
0.0024444781559938,545.7355869838169,538.3720935639881,538.8767572448312,7.768684292628891,48.563741110984,537.0543823242188,0,Train
-0.0040496319303596,543.4344656808036,538.3474934895834,538.7110867975028,7.772165047560114,48.90889454113062,537.21875,1,Train
0.0003060540630352,540.7492588588169,538.3547624860491,538.5754198159117,7.770977983075627,53.53854143013315,536.9369506835938,0,Train
-0.0005245522729916,539.3487810407366,538.9065638950893,538.42646807661,7.191075294612149,58.30988943104362,542.5606689453125,1,Train
0.0104737032058586,538.956316266741,539.5008544921875,538.8023045192193,6.936384945744086,56.47527785585268,554.6415405273438,1,Train
0.0222663976095343,540.7962210518973,540.5837692987351,540.2422350654124,7.446859482667463,68.01823487129528,571.136962890625,1,Train
0.0297406904423309,545.5410505022321,542.1888602120536,543.0508466858862,9.946264087853026,73.18529109939391,564.4095458984375,0,Train
-0.0117789907312929,549.1369716099331,543.2918991815476,544.9925466143,11.058666657666787,63.53355858538233,564.8909912109375,1,Train
0.0008530070336312,553.1136300223214,544.5453374953497,546.8014961230851,11.952200402868304,58.84539115737067,547.5972900390625,0,Train
-0.0306142272419729,554.5962785993304,545.2542375837054,546.8738410245377,11.652890097488822,44.786991574912975,557.2831420898438,1,Train
0.0176879108552387,557.5028773716518,546.6860119047619,547.8201411213837,11.162570646063251,56.49586933500205,565.50146484375,1,Train
0.0147471224826343,560.7801339285714,548.1239362444196,549.4275341870533,11.561000332840075,61.481909756661295,567.3446655273438,1,Train
0.0032594092114386,562.5948660714286,549.8318888346354,551.0563643088979,11.62801227625725,64.8331923658125,567.5089721679688,1,Train
0.0002896063902746,562.0765816824777,551.3519897460938,552.5520559324498,11.75850070705663,67.91796535388363,572.8275146484375,1,Train
0.009371732855872,563.2791486467634,552.7172357468378,554.395279452085,12.521062768682594,69.40178798696697,569.4931640625,0,Train
-0.0058208631755125,563.9366019112723,553.4948992047991,555.7678144166682,13.046214081670485,68.49136626319067,576.9484252929688,1,Train
0.0130910460404587,568.129621233259,554.4917195638021,557.6933244963319,14.01235767295565,70.9094284857078,575.8212890625,0,Train
-0.0019536169630698,570.7779279436384,555.8765287853423,559.3413212750744,14.631332272738389,70.28404883090221,569.0236206054688,0,Train
-0.0118051704342133,571.2810930524554,557.005847749256,560.2215303051103,14.68993818121873,63.63739303348635,574.7293701171875,1,Train
0.0100272630258257,572.3360508510044,558.5757126581101,561.5404248334809,14.740906257205452,61.08008238715364,572.97998046875,0,Train
-0.0030438494000764,573.1176234654018,560.2450852167038,562.5803844366872,14.262395155243455,51.2140715866399,574.905517578125,1,Train
0.0033605661192555,573.4144810267857,561.9435337611607,563.7008510859088,13.75022509968124,57.381085234052414,569.892333984375,0,Train
-0.0087200130116489,573.4715053013393,563.5072457449777,564.2637131675874,12.597099414231463,53.30635802698284,574.0367431640625,1,Train
0.007272266939813,573.0555507114956,565.2604835146949,565.1521704399943,11.244938604067558,71.15734771226508,571.7825317382812,0,Train
-0.0039269462323198,572.4785853794643,566.9197968982514,565.7549305580204,9.250588484467992,63.16898753825003,568.7066040039062,0,Train
-0.0053795412829836,572.4332972935268,568.1648414248511,566.0232645076464,7.378144949264208,53.21099122301754,567.5912475585938,0,Train
-0.0019612159195268,571.4135654994419,568.781494140625,566.1658084213689,6.701508518970343,50.25068815138586,570.1976928710938,1,Train
0.0045921168159501,571.016095842634,568.7367669968378,566.5323433713438,6.688122694536106,52.60418021409468,573.2691040039062,1,Train
0.0053865723611528,570.7823224748884,569.1586507161459,567.1447761561222,6.680940190308608,50.447169697037126,570.3984985351562,0,Train
-0.0050074309756111,570.8546316964286,569.4209129696801,567.4405690996708,6.612787348045144,50.92546722586941,571.284423828125,1,Train
0.0015531690480319,570.461443219866,570.5488717215402,567.7900104386212,4.330491746021592,43.31175486164265,573.8243408203125,1,Train
0.0044459762707473,570.7531302315848,571.3365478515625,568.3385859278659,3.1367433988215936,47.718072685780605,583.0859985351562,1,Train
0.0161402315238208,572.8073294503348,572.1739065987723,569.679259801256,3.781930839908685,65.2125282596294,581.762939453125,0,Train
-0.0022690633720499,574.8318568638393,572.8604910714286,570.7777761332441,4.152039476648684,58.405912543146336,577.380126953125,0,Train
-0.0075336742902873,575.8579188755581,573.3305460611979,571.3779898441423,4.073923199328023,54.94726902405148,587.2562255859375,1,Train
0.0171050200236875,577.8560791015625,574.0176275344122,572.8214658206692,5.077867733293498,61.78030100155321,589.4888305664062,1,Train
0.0038017561725143,580.583269391741,574.9698021298364,574.3366807975544,5.9813995110733975,69.73843889591778,588.224853515625,0,Train
-0.0021441916881899,583.0033307756696,575.5067749023438,575.5992419537426,6.63803097655054,65.17120122801246,586.8427124023438,0,Train
-0.0023496815971318,584.8630981445312,576.0316045851935,576.6213756308881,7.084805200723061,66.40973733353906,584.1492309570312,0,Train
-0.0045897842614186,585.0149884905134,576.7518717447916,577.3057261150828,7.105557095300175,66.96787121661244,569.3115844726562,0,Train
-0.0254004382751065,583.2362234933036,576.4938819521949,576.5789859657713,7.278902599825361,51.45230567566788,562.1172485351562,0,Train
-0.012636904172895,581.0558122907366,575.9766090029761,575.2642825629881,7.900536527804888,43.6689187379729,564.3854370117188,1,Train
0.0040350807282167,577.788556780134,575.4756527855283,574.2752966037818,8.295503239907504,42.95086381582261,568.732666015625,1,Train
0.0077025889025836,574.8233904157366,575.4204305013021,573.7714210957676,8.338278786104235,48.70843819119828,565.60205078125,0,Train
-0.0055045461979653,571.5915614536831,575.0187784830729,573.028751067175,8.607078600655148,45.74250525441617,565.802978515625,1,Train
0.0003552457670503,568.5858851841518,574.7340378534226,572.3718626533977,8.815869483647967,43.77172895158875,564.9642333984375,0,Train
-0.0014823978470172,565.8451712472098,574.5558297293527,571.6984418120376,8.980098258057893,33.81171875255576,566.44091796875,1,Train
0.0026137664705423,565.435076032366,574.5010521298364,571.2204850990114,9.028085816669606,36.350210970464126,569.8550415039062,1,Train
0.0060273250516562,566.5404750279018,574.4847353980655,571.0963538630928,9.036557954052578,43.17846073151272,561.2902221679688,0,Train
-0.0150298211161457,566.0983014787946,573.914312453497,570.2048873453542,9.48412353299518,25.88842729297612,542.7667846679688,0,Train
-0.0330015324843068,562.3888898577009,572.5985165550595,567.7105143746828,11.66280804019958,16.691990524873958,534.7927856445312,0,Train
-0.0146913909411673,557.987566266741,570.8608194986979,564.7179935810326,14.290830741041145,15.234490104054558,538.9039306640625,1,Train
0.0076873606561025,554.1448451450893,569.1979428245908,562.3712605885808,15.872852319681297,19.878382804236665,540.1206665039062,1,Train
0.0022577973004287,550.5957641601562,567.1519746326264,560.3484793081558,16.738657382485602,21.81220536931214,538.0532836914062,0,Train
-0.0038276313807463,546.5403878348214,565.070562453497,558.3216433429967,17.52987269067235,26.07601322944112,530.2564697265625,0,Train
-0.0144907840936354,540.8834490094866,562.8265787760416,555.7702639233208,18.84234551165843,25.837729850927275,532.1348876953125,1,Train
0.0035424706269375,536.7184012276786,560.2017531622024,553.6215933571382,19.10650157170137,25.39668940469815,531.9930419921875,0,Train
-0.0002665596757606,535.1792951311384,557.4638584681919,551.65536141487,18.81721168865983,20.05037196842747,526.108642578125,0,Train
-0.0110610458212513,533.938703264509,554.5059436616443,549.3329324297113,18.62112429723641,19.188851493559294,524.3446044921875,0,Train
-0.0033529920308723,531.8587995256696,551.5298432849702,547.0612662535727,18.183735214849644,18.425940731760832,516.0331420898438,0,Train
-0.0158511450888164,528.417724609375,548.2862200055804,544.2405276932337,18.14939797811561,16.54298317732048,518.3655395507812,1,Train
0.0045198598126696,525.6051897321429,545.8602178664435,541.8882560439198,18.597847850362044,17.508301673534874,517.1578369140625,0,Train
-0.0023298281706097,523.7339564732143,543.7192935035342,539.6400361230237,19.210517717899734,13.289794252331076,528.7963256835938,1,Train
0.0225047131432434,523.2570190429688,542.0245739164807,538.6542442648937,18.862889143494545,28.29348763856565,540.3637084960938,1,Train
0.0218749303856196,524.4528285435268,540.6736711774554,538.8096501040937,17.842763693928017,48.23022692579467,525.7652587890625,0,Train
-0.0270159699430235,524.4037737165179,538.7766810825893,537.6237963481818,17.16471813808515,43.94261193351359,527.9202270507812,1,Train
0.0040987269997299,524.9145769391741,536.9727405366443,536.7416536847818,16.142575050227638,42.43134642350341,527.5057983398438,0,Train
-0.0007850214666952,526.5535278320312,535.1890055338541,535.9020304716056,14.918005874121745,41.21015305106976,522.5687255859375,0,Train
-0.0093592767500264,527.1539829799107,533.099853515625,534.6899118456357,13.307651447703504,39.625485502202906,525.8245849609375,1,Train
0.00623049029838,528.39208984375,531.0031651088169,533.8839730379359,10.371931550536086,46.838293692262674,527.0676879882812,1,Train
0.0023641021414699,528.1451416015625,529.3735206240699,533.2643107606946,7.726418551185485,46.351992055506,514.813720703125,0,Train
-0.0232493236910943,524.4951433454241,528.0424223400298,531.5869843918246,7.711520113029438,39.468772917072,512.1141357421875,0,Train
-0.005243809269983,522.5449829101562,526.9624866303943,529.8167254236757,8.285536417147451,41.07252990281585,534.2425537109375,1,Train
0.0432099339274829,523.4481724330357,526.7405162992932,530.2190734497904,8.007399322188943,55.01196061342185,535.142333984375,1,Train
0.0016842167797894,524.5391060965402,526.5034528459821,530.666642589298,7.65751532259771,60.46143451817289,532.1942138671875,0,Train
-0.0055090392405277,525.9141758510044,526.2244495210193,530.8055127054698,7.314719019883082,57.519889277215206,527.3281860351562,0,Train
-0.0091433309593358,526.1289760044643,526.0850074404761,530.4893920990777,7.261731915256739,55.318905798827,527.5650024414062,1,Train
0.0004490873283875,526.2000209263393,525.8673938569568,530.2235384938349,7.138801976451335,49.26884498237892,523.5394897460938,0,Train
-0.007630363418126,527.4465593610491,525.46484375,529.6158976985857,7.013353218295781,39.02703115844182,532.2534790039062,1,Train
0.0166443781767802,530.3236083984375,525.7574550083706,529.8556778172513,7.16803847175799,54.58352340980372,529.2698974609375,0,Train
-0.0056055651313964,529.6132289341518,525.9919927687872,529.8024250575863,7.200005030801311,50.94242484425037,531.8153686523438,1,Train
0.0048094010326633,529.1379481724331,526.7435273670014,529.985419929837,6.927025189099616,52.922245619611424,532.6915893554688,1,Train
0.0016476031998575,529.209001813616,527.4257202148438,530.2314353321672,6.764204285293813,57.2641928416693,533.0941772460938,1,Train
0.0007557616802476,530.03271484375,528.1845935639881,530.4916845970696,6.440875351765254,55.43942398415829,537.7234497070312,1,Train
0.0086837798245176,531.4839215959821,528.6096947079614,531.1491177888843,6.769483494463622,57.588563082995016,534.5503540039062,0,Train
-0.0059009807083061,533.056902204241,528.3328683035714,531.4583210811589,6.3719833582397225,66.14356648684162,531.4010009765625,0,Train
-0.0058915928195619,532.9351196289062,528.6012369791666,531.4531101625593,6.3771145558430415,65.66045328665534,523.6341552734375,0,Train
-0.0146157905025616,532.1300136021206,528.3971383231027,530.74229608173,6.467940730349121,38.76625844430828,518.0458984375,0,Train
-0.0106720632710052,530.1629464285714,527.9466668991815,529.5880781140727,6.851194828095877,33.531080156253296,521.44384765625,1,Train
0.006559166338347,528.5561261858259,527.8931012834821,528.8476935269979,6.899570863500158,39.73319623588223,568.1159057617188,1,Train
0.0895054344111012,533.5592302594866,529.9069737025669,532.4175310028816,11.136667988675256,71.65849718746071,595.4183349609375,1,Train
0.0480578503828583,541.8013567243304,533.1617664155506,538.1448768172503,18.085515199549597,77.98615128460354,593.784423828125,0,Train
-0.0027441397700991,550.2633666992188,536.9222760881696,543.2030174546024,21.88972694896494,79.5556532560723,587.1067504882812,0,Train
-0.011245955723784,558.2213309151786,540.4933529808408,547.1942659122096,23.68378788090456,73.4819688236493,588.432861328125,1,Train
0.0022587218401779,567.478288922991,543.0738438197544,550.9432291318383,25.82413846041752,75.69147520718548,589.2379760742188,1,Train
0.0013682355269495,577.6485857282366,545.6498267764136,554.4245697629638,27.62841956296298,75.31841374410644,581.3053588867188,0,Train
-0.0134625015861177,586.2002301897321,547.9884527297247,556.8682778651232,28.497370232978422,70.1788432345007,591.41650390625,1,Train
0.0173938617027296,589.5288870675223,551.040277390253,560.0090256870438,29.585101744018356,72.40308594477166,579.4584350585938,0,Train
-0.020219369545277,587.2489013671875,553.5113932291666,561.7771538117302,29.69329332706392,65.17695115931375,563.4273681640625,0,Train
-0.0276656027846246,582.9121791294643,555.4108160109747,561.9271732983058,28.946572325291772,59.60309769880939,562.1014404296875,0,Train
-0.0023533250411593,579.3399919782366,556.8321475074405,561.943015764795,28.48171285038924,60.33481788796558,581.6368408203125,1,Train
0.0347542258132118,578.3691319056919,559.3258114769345,563.7333634971147,28.239306790989453,68.09217314887229,568.56591796875,0,Train
-0.0224726529239926,575.4159807477679,561.0758376348587,564.1726866308998,27.5802552940194,65.05540005980544,567.7371215820312,0,Train
-0.0014576962152069,573.4776611328125,562.7446725027902,564.4967261719117,26.826881657173303,64.01032798253007,570.3892211914062,1,Train
0.0046713514205039,570.4737636021206,564.5206269763764,565.0324075373203,25.987193523452685,50.937903845592096,579.2216796875,1,Train
0.0154849674011106,570.43994140625,566.4967331659226,566.3223413691547,25.419197348262745,42.11621487047426,578.298095703125,0,Train
-0.0015945259246396,572.5643310546875,568.5799589611236,567.4110463086065,24.444095880989494,42.40948025186855,577.7771606445312,0,Train
-0.0009008071485353,574.8037196568081,570.788347516741,568.3534203391451,22.96755699949765,45.13344998586416,582.0394897460938,1,Train
0.0073771159400064,574.8612409319196,573.5695539202009,569.5976084670496,20.360263450675955,46.76417582539789,586.9174194335938,1,Train
0.0083807538379019,577.4828839983259,576.8491501581101,571.1721367367354,16.06272855100083,48.87201894960696,588.006591796875,1,Train
0.0018557506170668,580.3785226004464,580.018804640997,572.7025417422027,10.009957613057129,53.489504439708135,585.4019775390625,0,Train
-0.0044295664268884,582.5232020786831,580.8419509161087,573.8570359055536,9.6877644774977,46.602473310614656,582.0394897460938,0,Train
-0.0057438955145046,582.9257463727679,580.2048630487351,574.6008953456027,9.103557653166298,51.61481992894303,586.1596069335938,1,Train
0.0070787588472689,584.0488194056919,579.8417765299479,575.6516873081473,8.676927089819706,66.71321629512225,588.432861328125,1,Train
0.0038782174132117,585.571062360491,579.9049246651786,576.8136122190543,8.73706021613822,69.09344063787903,591.2032470703125,1,Train
0.0047080744877752,586.8801705496652,580.036847795759,578.1217608418959,8.89180896075598,59.16514046868897,582.6787719726562,0,Train
-0.0144188570341908,586.2746494838169,579.7245047433036,578.5360345810559,8.664743538676278,64.81115892474413,587.2725830078125,1,Train
0.0078839512543145,586.1697910853794,580.0086582728794,579.3302662562156,8.815708677381725,69.00053783675645,585.757080078125,0,Train
-0.0025805783779749,586.2205200195312,579.7391619001116,579.9145220582074,8.5314553469846,65.28499674008458,587.0120849609375,1,Train
0.0021425347221497,586.930890764509,580.098859514509,580.5597550493646,8.677021894610858,59.12362114220034,595.1340942382812,1,Train
0.013836187508617,588.2129603794643,581.6087036132812,581.8846949756297,8.384693271931619,66.87243326959707,598.472900390625,1,Train
0.0056101745550591,589.6472516741071,583.3406778971354,583.3927136497201,7.895995845996655,69.63173880469986,594.6368408203125,0,Train
-0.0064097464861127,590.1377650669643,583.9597255161831,584.4149070288648,8.257080673443008,62.04712735593002,598.9701538085938,1,Train
0.007287326803202,592.465105329241,585.4075462704614,585.7381112815674,8.086752710458756,61.6476267323509,595.5603637695312,0,Train
-0.0056927545010065,593.6490740094866,586.7324625651041,586.6310433259277,7.286575723747706,56.986518206236106,603.3035278320312,1,Train
0.0130014764808903,596.1557094029018,588.299810500372,588.1467237355735,7.1337024415308425,65.1200171563548,605.1978759765625,1,Train
0.0031399586727738,598.753679547991,589.5367722284226,589.6968284847542,7.709717269842588,70.05748274830339,597.6915283203125,0,Train
-0.0124031295452542,599.1190272739956,590.4602690197173,590.4236193788958,7.453446289140242,59.4344116668947,602.3563842773438,1,Train
0.0078047884836862,599.673810686384,591.6307082403274,591.5084161878456,7.290284852171458,60.96204468372813,603.0430908203125,1,Train
0.0011400336426956,600.8747035435268,592.6308797200521,592.5570229726153,7.349179769531751,59.63776886127821,607.7789306640625,1,Train
0.0078532362211594,602.1331002371652,593.624285016741,593.9408327627469,7.925606440210177,71.77488957440477,598.9701538085938,0,Train
-0.0144933896373212,602.6202130998884,594.1463593982514,594.3980437669148,7.898103538422317,59.4563229812929,601.9774169921875,1,Train
0.0050207229266296,602.4307686941964,594.9356660388764,595.087077696485,7.808261440875911,62.80371940643669,603.8482055664062,1,Train
0.0031077387978544,602.2379586356027,595.9741763160342,595.8835438664779,7.449336738682333,63.16184252339704,605.4347534179688,1,Train
0.0026273951581496,603.3441336495536,596.8920404343378,596.7518356438861,7.36660416518872,58.96916705994396,599.230712890625,0,Train
-0.0102472487618507,602.8976091657366,597.4062238420759,596.9771881208624,7.119328409778822,50.628495296409234,603.80078125,1,Train
0.0076265589547797,603.0058506556919,598.0061064220611,597.5975147689658,7.10124335040254,57.50873690464521,599.4437255859375,0,Train
-0.0072160484043137,601.8151070731027,598.804437546503,597.7653521159632,6.173770022036233,50.3878836718921,594.5421752929688,0,Train
-0.008176831425131,601.1825387137277,599.1506086077009,597.4723360411455,5.678800109355973,49.1859357493373,592.7662353515625,0,Train
-0.0029870714226978,599.8666556222098,599.4843779064361,597.0445087057288,5.020007909362416,40.68652255770922,589.9010009765625,0,Train
-0.0048336666363945,597.8741978236607,599.6219453357514,596.3950989121682,4.689857084779603,36.70785105733003,590.1141357421875,1,Train
0.0003613059907885,595.6855381556919,599.3828996930804,595.8241022603518,5.044565521938761,42.45997619221145,588.64599609375,0,Train
-0.0024878910019516,594.1734357561384,598.9149518694196,595.1715471542971,5.562406618517103,35.43031710306984,591.7479858398438,1,Train
0.0052697032965118,592.4516078404018,598.7773873465402,594.8603143075285,5.70733349191197,38.58304635532792,591.392822265625,0,Train
-0.0006001939722949,591.3014787946429,598.4165620349702,594.5450877582645,5.9297287512521,31.827818119791417,598.425537109375,1,Train
0.0118917825495543,591.8562447684152,598.5529988606771,594.8978558810927,5.893576834713337,49.37125221079927,598.5439453125,1,Train
0.0001978662269277,592.6816319056919,598.3263520740327,595.2293185566751,5.792403518871202,45.75283803495336,595.4656372070312,0,Train
-0.0051429943107378,593.476579938616,597.8629121326264,595.2508020703439,5.601313734967746,39.93164603731756,601.9774169921875,1,Train
0.0109356096779975,595.1713344029018,598.0670020693824,595.8623125177842,5.672386544616872,46.28670845499016,612.041259765625,1,Train
0.0167179739461358,598.5135149274554,598.5281866164435,597.3331259039516,6.387229233989615,62.70551544120139,610.3599243164062,0,Train
-0.0027470949423615,601.17236328125,598.8766072591146,598.5173803050837,6.830044900848812,56.90078765236444,614.1013793945312,1,Train
0.0061299160201504,604.4164428710938,599.1776762462798,599.9341074950336,7.360805316966386,65.62349962332007,616.80078125,1,Train
0.0043956941737051,607.0414777483259,600.0267537434896,601.4674414727577,8.303674723199371,74.89395571465043,610.5257568359375,0,Train
-0.0101735027010595,608.7531651088169,600.4338175455729,602.2909246875922,8.608032694179096,68.04611816073134,601.6695556640625,0,Train
-0.0145058600275481,609.6394391741071,600.330072312128,602.234436594544,8.577900430405704,60.66052152605308,603.824462890625,1,Train
0.0035815460600863,609.903302873884,600.2533918108259,602.3789844396423,8.537086840125758,61.99741497179969,607.2106323242188,1,Train
0.0056078705678526,609.2132132393973,600.6333879743304,602.8182251564219,8.665916047754283,65.71763721016758,602.4511108398438,0,Train
